14775_hypothetical_protein.faa	-	-	-	-	ID:WP_197169977.1,	-	-	-	
14777_putative_colanic_aci...faa	-	-	-	-	ID:WP_197169979.1,	-	-	ID:WP_197148710.1,	
14778_aldo-keto_reductase.faa	-	-	-	-	ID:WP_197169980.1,ID:WP_231597836.1,	-	-	-	
14779_GMC_family_oxidoredu...faa	-	-	-	-	ID:WP_197169981.1,	-	-	ID:WP_197148714.1,	
14780_FkbM_family_methyltr...faa	-	-	-	-	ID:WP_197169982.1,	-	-	-	
14782_glycosyltransferase_...faa	-	-	-	-	ID:WP_197169984.1,	-	-	-	
14783_FkbM_family_methyltr...faa	-	-	-	-	ID:WP_197169985.1,	-	-	-	
14784_FkbM_family_methyltr...faa	-	-	-	-	ID:WP_197169986.1,	-	-	-	
14786_GMC_family_oxidoredu...faa	-	-	-	-	ID:WP_197169988.1,	-	-	-	
14789_FkbM_family_methyltr...faa	-	-	-	-	ID:WP_197169990.1,	-	-	-	
14790_DDE-type_integrase-t...faa	-	-	-	-	ID:WP_231597837.1,	-	-	-	
14791_helix-turn-helix_dom...faa	-	-	-	-	ID:WP_231597838.1,	-	-	-	
14792_hypothetical_protein.faa	-	-	-	-	ID:WP_231597839.1,	-	-	-	
14793_glycosyltransferase_...faa	-	-	-	-	ID:WP_197169991.1,	-	-	-	
14794_AGE_family_epimerase...faa	-	-	-	-	ID:WP_197169992.1,	-	-	-	
14795_rfaE2.faa	-	-	-	-	ID:WP_197169993.1,	-	-	-	
14796_rfaD.faa	-	-	-	-	ID:WP_197169994.1,	-	-	-	
14800_hypothetical_protein.faa	-	-	-	-	ID:WP_231598295.1,	-	-	-	
14801_hypothetical_protein.faa	-	-	-	-	ID:WP_197169998.1,	-	-	-	
14802_hypothetical_protein.faa	-	-	-	-	ID:WP_197169999.1,	-	-	-	
14803_YdcF_family_protein.faa	-	-	-	-	ID:WP_231597840.1,	-	-	-	
14805_WcaI_family_glycosyl...faa	-	-	-	-	ID:WP_197170002.1,	ID:WP_197212449.1,	-	ID:WP_197148744.1,	
14806_sugar_transferase.faa	-	-	-	-	ID:WP_197170003.1,	-	-	-	
14807_hypothetical_protein.faa	-	-	-	-	ID:WP_197170004.1,	-	-	-	
14809_hypothetical_protein.faa	-	-	-	-	ID:WP_197170006.1,	-	-	-	
14810_hypothetical_protein.faa	-	-	-	-	ID:WP_255518210.1,	-	-	-	
14811_AbrB-MazE-SpoVT_fami...faa	-	-	-	-	ID:WP_197170007.1,	-	-	ID:WP_197151919.1,	
14814_hypothetical_protein.faa	-	-	-	-	ID:WP_231597841.1,	-	-	-	
14815_hypothetical_protein.faa	-	-	-	-	ID:WP_197170011.1,	-	ID:WP_197154822.1,	ID:WP_197153059.1,	
14816_glycosyltransferase.faa	-	-	-	-	ID:WP_231598296.1,	-	-	-	
14819_asparagine_synthase_...faa	-	-	-	-	ID:WP_197170015.1,	-	ID:WP_197154881.1,	-	
14820_hypothetical_protein.faa	-	-	-	-	ID:WP_231597842.1,	-	ID:WP_231605223.1,	-	
14821_HEPN_domain-containi...faa	-	-	-	-	ID:WP_231597843.1,	-	ID:WP_231597843.1,	-	
14838_hypothetical_protein.faa	-	-	-	-	ID:WP_197172572.1,	-	ID:WP_197159369.1,	-	
14854_hypothetical_protein.faa	-	-	-	-	ID:WP_197154945.1,	ID:WP_197211749.1,	ID:WP_197154945.1,	-	
14855_ABC_transporter_tran...faa	-	-	-	-	ID:WP_231597846.1,	ID:WP_197211748.1,	ID:WP_197154947.1,	-	
14856_ATP-binding_cassette...faa	-	-	-	-	ID:WP_231597847.1,	ID:WP_231596983.1,	ID:WP_231605228.1,	-	
14857_HlyD_family_type_I_s...faa	-	-	-	-	ID:WP_231597848.1,	ID:WP_197211747.1,	ID:WP_231605229.1,	-	
14858_hypothetical_protein.faa	-	-	-	-	ID:WP_197170032.1,	-	ID:WP_197154951.1,	-	
14859_hypothetical_protein.faa	-	-	-	-	ID:WP_197154953.1,	-	ID:WP_197154953.1,	-	
14860_DUF5801_domain-conta...faa	-	-	-	-	ID:WP_197170033.1,	-	ID:WP_197154956.1,	-	
14861_response_regulator_t...faa	-	-	-	-	ID:WP_197154958.1,	-	ID:WP_197154958.1,	-	
14872_hypothetical_protein.faa	-	-	-	-	ID:WP_231597850.1,	-	ID:WP_231597850.1,	-	
14873_thermonuclease_famil...faa	-	-	-	-	ID:WP_231597851.1,	-	ID:WP_231605230.1,	-	
14877_hypothetical_protein.faa	-	-	-	-	ID:WP_197170039.1,	-	-	-	
14893_CAAD_domain-containi...faa	-	-	-	-	ID:WP_197170046.1,	-	-	-	
14895_cation_transporting_...faa	-	-	-	-	ID:WP_231598300.1,	-	-	ID:WP_231596420.1,	
14903_hypothetical_protein.faa	-	-	-	-	ID:WP_197155025.1,	-	ID:WP_197155025.1,	-	
14911_Nif11_family_protein.faa	-	-	-	-	ID:WP_231597858.1,	-	ID:WP_231597858.1,	-	
14916_hypothetical_protein.faa	-	-	-	-	ID:WP_197172375.1,	-	ID:WP_197159237.1,	-	
14923_rlmB.faa	-	-	-	-	ID:WP_231597859.1,	-	ID:WP_231605234.1,	-	
14945_hypothetical_protein.faa	-	-	-	-	ID:WP_197170072.1,	-	-	-	
14946_pyruvate_kinase.faa	-	-	-	-	ID:WP_197170073.1,	-	-	-	
14949_hypothetical_protein.faa	-	-	-	-	ID:WP_197170075.1,	-	ID:WP_197157200.1,	-	
14950_hypothetical_protein.faa	-	-	-	-	ID:WP_197170076.1,	ID:WP_197210338.1,	ID:WP_197157201.1,	-	
14951_sulfotransferase.faa	-	-	-	-	ID:WP_197170077.1,	ID:WP_197210349.1,	ID:WP_197157202.1,	-	
14957_SDR_family_NAD-P--de...faa	-	-	-	-	ID:WP_231598304.1,	-	ID:WP_231605685.1,	-	
14958_phosphopantetheine-b...faa	-	-	-	-	ID:WP_197170080.1,	-	ID:WP_197157204.1,	-	
14959_hypothetical_protein.faa	-	-	-	-	ID:WP_231597865.1,	-	-	-	
14961_integrase_core_domai...faa	-	-	-	-	ID:WP_197170081.1,	-	-	-	
14963_helix-turn-helix_dom...faa	-	-	-	-	ID:WP_197170083.1,	-	-	-	
14964_transposase.faa	-	-	-	-	ID:WP_197170084.1,	-	-	-	
14968_hypothetical_protein.faa	-	-	-	-	ID:WP_197157207.1,	-	ID:WP_197157207.1,	-	
14969_hypothetical_protein.faa	-	-	-	-	ID:WP_197157209.1,	-	ID:WP_197157209.1,	-	
14970_HlyD_family_efflux_t...faa	-	-	-	-	ID:WP_197170085.1,	-	ID:WP_197157211.1,	-	
14971_tetratricopeptide_re...faa	-	-	-	-	ID:WP_197170086.1,	-	ID:WP_197157213.1,	-	
14975_hypothetical_protein.faa	-	-	-	-	ID:WP_197170087.1,	-	-	-	
14978_IS66_family_transpos...faa	-	-	-	-	ID:WP_197170088.1,ID:WP_197170400.1,	-	-	-	
14983_hypothetical_protein.faa	-	-	-	-	ID:WP_197170090.1,	-	ID:WP_197157223.1,	-	
14984_hypothetical_protein.faa	-	-	-	-	ID:WP_197170091.1,	-	ID:WP_197157225.1,	-	
14985_sulfotransferase.faa	-	-	-	-	ID:WP_197170092.1,	-	ID:WP_197157227.1,	-	
14986_hypothetical_protein.faa	-	-	-	-	ID:WP_197170093.1,	-	ID:WP_197157229.1,	-	
14993_hypothetical_protein.faa	-	-	-	-	ID:WP_197157249.1,	-	ID:WP_231605424.1,	-	
14994_hypothetical_protein.faa	-	-	-	-	ID:WP_197170095.1,	-	ID:WP_197157253.1,	-	
14995_hypothetical_protein.faa	-	-	-	-	ID:WP_197170096.1,	-	ID:WP_231605686.1,	-	
14996_alpha-beta_hydrolase.faa	-	-	-	-	ID:WP_197157257.1,	-	ID:WP_197157257.1,	-	
14997_hypothetical_protein.faa	-	-	-	-	ID:WP_197159377.1,	-	ID:WP_197159377.1,	-	
14998_hypothetical_protein.faa	-	-	-	-	ID:WP_197157237.1,	-	ID:WP_197157237.1,ID:WP_197157237.1,	-	
14999_hypothetical_protein.faa	-	-	-	-	ID:WP_197157235.1,	-	ID:WP_197157235.1,	-	
15005_transposase.faa	-	-	-	-	ID:WP_231598306.1,	-	-	-	
15006_transposase.faa	-	-	-	-	ID:WP_231598307.1,	-	-	-	
15007_SMP-30-gluconolacton...faa	-	-	-	-	ID:WP_231597869.1,	-	-	-	
15008_PIG-L_family_deacety...faa	-	-	-	-	ID:WP_197170101.1,	-	-	-	
15014_Coq4_family_protein.faa	-	-	-	-	ID:WP_197170107.1,	-	-	-	
15015_M15_family_metallope...faa	-	-	-	-	ID:WP_197170108.1,	-	-	-	
15016_GMC_oxidoreductase.faa	-	-	-	-	ID:WP_197170109.1,	-	-	-	
15017_YbfB-YjiJ_family_MFS...faa	-	-	-	-	ID:WP_197170110.1,	-	-	-	
15018_hypothetical_protein.faa	-	-	-	-	ID:WP_231597870.1,	-	-	-	
15019_hypothetical_protein.faa	-	-	-	-	ID:WP_197170111.1,	-	-	-	
15020_LuxR_C-terminal-rela...faa	-	-	-	-	ID:WP_197170112.1,	-	-	-	
15021_hypothetical_protein.faa	-	-	-	-	ID:WP_231597871.1,	-	-	-	
15022_AAA_family_ATPase.faa	-	-	-	-	ID:WP_231598308.1,	-	-	-	
15023_hypothetical_protein.faa	-	-	-	-	ID:WP_255518212.1,	-	-	-	
15025_polysaccharide_deace...faa	-	-	-	-	ID:WP_197170114.1,	-	-	-	
15027_cupin_domain-contain...faa	-	-	-	-	ID:WP_197170115.1,	-	-	-	
15028_glutamate_carboxypep...faa	-	-	-	-	ID:WP_197170116.1,	-	-	-	
15029_hypothetical_protein.faa	-	-	-	-	ID:WP_197170117.1,	-	-	-	
15031_polyphosphate_kinase...faa	-	-	-	-	ID:WP_197170119.1,	-	ID:WP_197155127.1,	-	
15037_sugar_transferase.faa	-	-	-	-	ID:WP_231597873.1,	-	ID:WP_231597873.1,	-	
15038_hypothetical_protein.faa	-	-	-	-	ID:WP_197172574.1,	-	ID:WP_197159370.1,	-	
15041_hypothetical_protein.faa	-	-	-	-	ID:WP_197155143.1,	-	ID:WP_197155143.1,	-	
15049_hypothetical_protein.faa	-	-	-	-	ID:WP_197170129.1,	-	ID:WP_231605246.1,	-	
15055_hypothetical_protein.faa	-	-	-	-	ID:WP_197170134.1,	-	ID:WP_197155161.1,	-	
15057_L-D-transpeptidase_f...faa	-	-	-	-	ID:WP_231597875.1,	-	ID:WP_197155163.1,	-	
15095_hypothetical_protein.faa	-	-	-	-	ID:WP_197155236.1,	-	ID:WP_197155236.1,	-	
15096_hypothetical_protein.faa	-	-	-	-	ID:WP_197170157.1,	-	ID:WP_231605252.1,	-	
15099_hypothetical_protein.faa	-	-	-	-	ID:WP_197155247.1,	-	ID:WP_197155247.1,	-	
15102_hypothetical_protein.faa	-	-	-	-	ID:WP_197155253.1,	-	ID:WP_197155253.1,	-	
15104_PilZ_domain-containi...faa	-	-	-	-	ID:WP_197155256.1,	-	ID:WP_197155256.1,	-	
15106_hypothetical_protein.faa	-	-	-	-	ID:WP_231597883.1,	-	ID:WP_231597883.1,	-	
15107_glycosyltransferase.faa	-	-	-	-	ID:WP_231598313.1,	-	ID:WP_231605648.1,	-	
15112_hypothetical_protein.faa	-	-	-	-	ID:WP_197155271.1,	-	ID:WP_197155271.1,	-	
15114_peptidoglycan_DD-met...faa	-	-	-	-	ID:WP_231598314.1,	-	ID:WP_231598314.1,	-	
15121_hypothetical_protein.faa	-	-	-	-	ID:WP_197155283.1,	-	ID:WP_197155283.1,	ID:WP_231596350.1,	
15128_hypothetical_protein.faa	-	-	-	-	ID:WP_197155314.1,	-	ID:WP_197155314.1,	ID:WP_231596621.1,	
15158_hypothetical_protein.faa	-	-	-	-	ID:WP_197170190.1,	-	ID:WP_197155398.1,	-	
15161_hypothetical_protein.faa	-	-	-	-	ID:WP_197170192.1,	-	ID:WP_197155402.1,	-	
15169_hypothetical_protein.faa	-	-	-	-	ID:WP_231598318.1,	-	ID:WP_231605651.1,	-	
15182_hypothetical_protein.faa	-	-	-	-	ID:WP_231597892.1,	-	ID:WP_231605263.1,	-	
15191_LD-carboxypeptidase.faa	-	-	-	-	ID:WP_231597895.1,	-	ID:WP_197155486.1,	-	
15200_hypothetical_protein.faa	-	-	-	-	ID:WP_197170209.1,	-	ID:WP_197155511.1,	-	
15203_hypothetical_protein.faa	-	-	-	-	ID:WP_197170210.1,	-	ID:WP_197155517.1,	-	
15204_hypothetical_protein.faa	-	-	-	-	ID:WP_197170211.1,	-	-	-	
15212_hypothetical_protein.faa	-	-	-	-	ID:WP_197170216.1,	-	ID:WP_231605266.1,	-	
15220_DUF86_domain-contain...faa	-	-	-	-	ID:WP_231597901.1,	-	-	-	
15222_CDGSH_iron-sulfur_do...faa	-	-	-	-	ID:WP_231597903.1,	-	-	-	
15223_hypothetical_protein.faa	-	-	-	-	ID:WP_197170220.1,	-	-	-	
15224_hypothetical_protein.faa	-	-	-	-	ID:WP_197170221.1,	-	-	-	
15225_hypothetical_protein.faa	-	-	-	-	ID:WP_197155705.1,	-	ID:WP_197155705.1,	-	
15226_hypothetical_protein.faa	-	-	-	-	ID:WP_197170222.1,	-	ID:WP_197155707.1,	-	
15228_vapB.faa	-	-	-	-	ID:WP_197170224.1,	-	ID:WP_197155710.1,	ID:WP_197151981.1,	
15229_hypothetical_protein.faa	-	-	-	-	ID:WP_197159372.1,	-	ID:WP_197159372.1,	-	
15230_hypothetical_protein.faa	-	-	-	-	ID:WP_197172576.1,	-	ID:WP_197159373.1,	-	
15231_hypothetical_protein.faa	-	-	-	-	ID:WP_231597904.1,	-	ID:WP_231597904.1,	-	
15232_ribbon-helix-helix_p...faa	-	-	-	-	ID:WP_197155712.1,	-	ID:WP_197155712.1,	-	
15233_PIN_domain-containin...faa	-	-	-	-	ID:WP_197170225.1,	-	ID:WP_197155714.1,	-	
15234_hypothetical_protein.faa	-	-	-	-	ID:WP_197155716.1,	-	ID:WP_197155716.1,	-	
15235_hypothetical_protein.faa	-	-	-	-	ID:WP_197155718.1,	-	ID:WP_197155718.1,	-	
15239_hypothetical_protein.faa	-	-	-	-	ID:WP_197170227.1,	-	-	-	
15240_hypothetical_protein.faa	-	-	-	-	ID:WP_197170228.1,	-	-	-	
15241_hypothetical_protein.faa	-	-	-	-	ID:WP_197170229.1,	-	ID:WP_197155725.1,	-	
15242_hypothetical_protein.faa	-	-	-	-	ID:WP_197170230.1,	ID:WP_197210223.1,	ID:WP_197155726.1,	-	
15243_hypothetical_protein.faa	-	-	-	-	ID:WP_197170231.1,	ID:WP_197210222.1,	ID:WP_197155727.1,	-	
15244_hypothetical_protein.faa	-	-	-	-	ID:WP_197155728.1,	-	ID:WP_197155728.1,	-	
15245_hypothetical_protein.faa	-	-	-	-	ID:WP_231597906.1,	-	-	-	
15256_Mo-dependent_nitroge...faa	-	-	-	-	ID:WP_197170238.1,	ID:WP_197211698.1,	ID:WP_197155787.1,	-	
15282_TIGR02466_family_pro...faa	-	-	-	-	ID:WP_197170251.1,	-	-	-	
15283_grrM.faa	-	-	-	-	ID:WP_197172461.1,	-	ID:WP_197159288.1,	-	
15284_grrA.faa	-	-	-	-	ID:WP_197170252.1,	-	ID:WP_197155825.1,	-	
15285_grrP.faa	-	-	-	-	ID:WP_197170253.1,	-	ID:WP_197155827.1,	-	
15289_hypothetical_protein.faa	-	-	-	-	ID:WP_197170255.1,	-	-	-	
15320_hypothetical_protein.faa	-	-	-	-	ID:WP_197155879.1,	-	ID:WP_197155879.1,	-	
15328_metallophosphoestera...faa	-	-	-	-	ID:WP_231597918.1,	ID:WP_197212056.1,	ID:WP_231605310.1,	-	
15355_tyrosine-type_recomb...faa	-	-	-	-	ID:WP_197170281.1,	-	-	-	
15368_transposase.faa	-	-	-	-	ID:WP_197170282.1,	-	-	-	
15375_ATP-binding_protein.faa	-	-	-	-	ID:WP_231598323.1,	-	-	-	
15378_hypothetical_protein.faa	-	-	-	-	ID:WP_197170286.1,	-	-	-	
15379_carboxymuconolactone...faa	-	-	-	-	ID:WP_231597924.1,	-	ID:WP_231605299.1,	-	
15380_ATP-binding_protein.faa	-	-	-	-	ID:WP_197170287.1,	-	ID:WP_197155757.1,	-	
15381_anti-sigma_factor_an...faa	-	-	-	-	ID:WP_197170288.1,	-	ID:WP_197155756.1,	-	
15383_STAS_domain-containi...faa	-	-	-	-	ID:WP_197170289.1,	-	ID:WP_197155751.1,	-	
15384_AGE_family_epimerase...faa	-	-	-	-	ID:WP_197170290.1,	-	ID:WP_197155750.1,	-	
15385_DJ-1-PfpI_family_pro...faa	-	-	-	-	ID:WP_197170291.1,	-	ID:WP_197155749.1,	-	
15386_hypothetical_protein.faa	-	-	-	-	ID:WP_197170292.1,	-	-	-	
15389_transposase.faa	-	-	-	-	ID:WP_197170295.1,	-	-	-	
15390_hypothetical_protein.faa	-	-	-	-	ID:WP_197170296.1,	-	-	-	
15406_hypothetical_protein.faa	-	-	-	-	ID:WP_197170304.1,	-	-	-	
15408_mechanosensitive_ion...faa	-	-	-	-	ID:WP_197170306.1,	-	-	-	
15409_Crp-Fnr_family_trans...faa	-	-	-	-	ID:WP_197155937.1,	-	-	-	
15411_hypothetical_protein.faa	-	-	-	-	ID:WP_255518215.1,	-	ID:WP_255518215.1,	-	
15414_hypothetical_protein.faa	-	-	-	-	ID:WP_197170308.1,	-	ID:WP_197155941.1,	-	
15415_vanadium-dependent_h...faa	-	-	-	-	ID:WP_197170309.1,	-	ID:WP_197155943.1,	-	
15418_cation-proton_antipo...faa	-	-	-	-	ID:WP_231597926.1,	-	-	-	
15420_hypothetical_protein.faa	-	-	-	-	ID:WP_197170312.1,	-	-	-	
15421_hypothetical_protein.faa	-	-	-	-	ID:WP_197170313.1,	-	ID:WP_197156006.1,	-	
15423_hypothetical_protein.faa	-	-	-	-	ID:WP_197170315.1,	-	ID:WP_197156009.1,	-	
15424_hypothetical_protein.faa	-	-	-	-	ID:WP_197170316.1,	-	-	-	
15425_hypothetical_protein.faa	-	-	-	-	ID:WP_197170317.1,	-	-	-	
15437_DUF2996_domain-conta...faa	-	-	-	-	ID:WP_197156036.1,	-	ID:WP_197156036.1,	-	
15438_hypothetical_protein.faa	-	-	-	-	ID:WP_197170321.1,	-	ID:WP_197156038.1,	-	
15445_EAL_domain-containin...faa	-	-	-	-	ID:WP_231598326.1,	-	ID:WP_197156068.1,	-	
15460_hypothetical_protein.faa	-	-	-	-	ID:WP_231597931.1,	-	ID:WP_231605326.1,	-	
15463_hypothetical_protein.faa	-	-	-	-	ID:WP_231597933.1,	-	ID:WP_231597933.1,	-	
15482_HD_domain-containing...faa	-	-	-	-	ID:WP_197170338.1,	-	ID:WP_197156119.1,	-	
15489_diguanylate_cyclase.faa	-	-	-	-	ID:WP_197170343.1,	ID:WP_197211570.1,	ID:WP_197156129.1,	ID:WP_231596694.1,	
15492_flavin_reductase_fam...faa	-	-	-	-	ID:WP_197170345.1,	-	ID:WP_197156130.1,	-	
15493_hypothetical_protein.faa	-	-	-	-	ID:WP_197170346.1,	-	ID:WP_197156131.1,	-	
15495_hypothetical_protein.faa	-	-	-	-	ID:WP_197170348.1,	-	ID:WP_197156135.1,	ID:WP_197147799.1,	
15497_biotin-lipoyl-bindin...faa	-	-	-	-	ID:WP_231597939.1,	-	ID:WP_231597939.1,	-	
15498_hypothetical_protein.faa	-	-	-	-	ID:WP_197170349.1,	-	ID:WP_197156139.1,	-	
15499_short_chain_dehydrog...faa	-	-	-	-	ID:WP_197170350.1,	-	ID:WP_197156141.1,	-	
15500_hypothetical_protein.faa	-	-	-	-	ID:WP_231597940.1,	-	ID:WP_231605330.1,	-	
15501_recombinase_family_p...faa	-	-	-	-	ID:WP_231597941.1,	-	ID:WP_197156145.1,	ID:WP_197151329.1,	
15502_hypothetical_protein.faa	-	-	-	-	ID:WP_197170352.1,	-	ID:WP_197156147.1,	-	
15503_hypothetical_protein.faa	-	-	-	-	ID:WP_197170353.1,ID:WP_197170353.1,	-	ID:WP_197156148.1,	-	
15504_hypothetical_protein.faa	-	-	-	-	ID:WP_197170354.1,ID:WP_197170354.1,	-	-	-	
15505_hypothetical_protein.faa	-	-	-	-	ID:WP_197170355.1,	-	-	-	
15506_hypothetical_protein.faa	-	-	-	-	ID:WP_197170356.1,	-	-	-	
15507_hypothetical_protein.faa	-	-	-	-	ID:WP_197156154.1,	-	ID:WP_197156154.1,ID:WP_197156205.1,	ID:WP_197152347.1,ID:WP_197148258.1,	
15508_hypothetical_protein.faa	-	-	-	-	ID:WP_197170357.1,	-	ID:WP_197156156.1,	-	
15509_hypothetical_protein.faa	-	-	-	-	ID:WP_197156157.1,	-	ID:WP_197156157.1,	-	
15510_ThiF_family_adenylyl...faa	-	-	-	-	ID:WP_197170358.1,	-	ID:WP_197156159.1,	-	
15511_Mov34-MPN-PAD-1_fami...faa	-	-	-	-	ID:WP_197170359.1,	-	ID:WP_197156161.1,	-	
15512_hypothetical_protein.faa	-	-	-	-	ID:WP_197156163.1,	-	ID:WP_197156163.1,	-	
15513_hypothetical_protein.faa	-	-	-	-	ID:WP_197170360.1,	-	ID:WP_197156165.1,	-	
15514_HIRAN_domain-contain...faa	-	-	-	-	ID:WP_197170361.1,	-	-	-	
15515_hypothetical_protein.faa	-	-	-	-	ID:WP_197170362.1,ID:WP_197170363.1,ID:WP_197170368.1,	-	-	-	
15517_hypothetical_protein.faa	-	-	-	-	ID:WP_197170364.1,	-	-	-	
15518_VWA-like_domain-cont...faa	-	-	-	-	ID:WP_197170365.1,	-	ID:WP_197156227.1,	-	
15519_ATPase.faa	-	-	-	-	ID:WP_231598358.1,	-	-	-	
15520_hypothetical_protein.faa	-	-	-	-	ID:WP_197170367.1,	-	-	-	
15524_hypothetical_protein.faa	-	-	-	-	ID:WP_197170373.1,	-	-	-	
15525_protein_phosphatase_...faa	-	-	-	-	ID:WP_197170374.1,	-	-	-	
15526_VWA_domain-containin...faa	-	-	-	-	ID:WP_197170375.1,	-	-	-	
15527_hypothetical_protein.faa	-	-	-	-	ID:WP_197170376.1,	-	-	-	
15530_LysR_family_transcri...faa	-	-	-	-	ID:WP_197170379.1,	-	-	-	
15531_type_II_toxin-antito...faa	-	-	-	-	ID:WP_231597942.1,	-	-	-	
15532_PIN_domain-containin...faa	-	-	-	-	ID:WP_197170380.1,	-	-	-	
15534_hypothetical_protein.faa	-	-	-	-	ID:WP_197170381.1,	-	-	-	
15535_hypothetical_protein.faa	-	-	-	-	ID:WP_231597943.1,	-	-	-	
15540_50S_ribosome-binding...faa	-	-	-	-	ID:WP_197170386.1,	-	-	ID:WP_197149554.1,	
15541_GTPase_domain-contai...faa	-	-	-	-	ID:WP_197170387.1,	-	-	ID:WP_197149561.1,	
15548_hypothetical_protein.faa	-	-	-	-	ID:WP_197170394.1,	-	-	-	
15551_ATP-binding_domain-c...faa	-	-	-	-	ID:WP_231597945.1,	-	-	-	
15552_AAA_family_ATPase.faa	-	-	-	-	ID:WP_231597946.1,	-	-	-	
15555_transposase.faa	-	-	-	-	ID:WP_231597947.1,ID:WP_231597949.1,	-	-	-	
15556_hypothetical_protein.faa	-	-	-	-	ID:WP_197170397.1,	-	-	-	
15560_transposase.faa	-	-	-	-	ID:WP_197170399.1,	-	ID:WP_197157150.1,	-	
15565_IS66_family_transpos...faa	-	-	-	-	ID:WP_197170403.1,	-	-	-	
15571_DUF6444_domain-conta...faa	-	-	-	-	ID:WP_197170404.1,	-	-	-	
15574_hypothetical_protein.faa	-	-	-	-	ID:WP_197170405.1,	-	-	-	
15575_VTT_domain-containin...faa	-	-	-	-	ID:WP_197170406.1,	-	-	-	
15577_SDR_family_NAD-P--de...faa	-	-	-	-	ID:WP_197170408.1,	-	-	-	
15578_hypothetical_protein.faa	-	-	-	-	ID:WP_197170409.1,	-	-	-	
15581_hypothetical_protein.faa	-	-	-	-	ID:WP_197170410.1,	-	-	-	
15584_hypothetical_protein.faa	-	-	-	-	ID:WP_197170411.1,	-	-	-	
15585_hypothetical_protein.faa	-	-	-	-	ID:WP_197170412.1,	-	-	-	
15590_transposase.faa	-	-	-	-	ID:WP_197170414.1,	-	-	-	
15591_DNA_primase_family_p...faa	-	-	-	-	ID:WP_197170415.1,	-	-	-	
15592_hypothetical_protein.faa	-	-	-	-	ID:WP_197170416.1,	-	-	-	
15593_hypothetical_protein.faa	-	-	-	-	ID:WP_197170417.1,	-	-	-	
15603_AbrB_family_transcri...faa	-	-	-	-	ID:WP_197170423.1,	-	ID:WP_197156269.1,	-	
15626_diguanylate_cyclase.faa	-	-	-	-	ID:WP_197170440.1,	-	-	-	
15637_hypothetical_protein.faa	-	-	-	-	ID:WP_197170445.1,	-	-	-	
15639_cation-proton_antipo...faa	-	-	-	-	ID:WP_197170446.1,	-	ID:WP_231605340.1,	-	
15651_kaiC.faa	-	-	-	-	ID:WP_197170451.1,	-	ID:WP_197156333.1,	-	
15652_circadian_clock_KaiB...faa	-	-	-	-	ID:WP_197156335.1,	-	ID:WP_197156335.1,	-	
15664_DUF4912_domain-conta...faa	-	-	-	-	ID:WP_197159337.1,	-	ID:WP_197159337.1,	-	
15669_hypothetical_protein.faa	-	-	-	-	ID:WP_197156365.1,	-	ID:WP_197156365.1,	-	
15685_hypothetical_protein.faa	-	-	-	-	ID:WP_197170461.1,	-	-	-	
15690_radical_SAM_protein.faa	-	-	-	-	ID:WP_197170464.1,	-	ID:WP_197156409.1,	-	
15691_hypothetical_protein.faa	-	-	-	-	ID:WP_197170465.1,	-	ID:WP_197156411.1,	-	
15692_hypothetical_protein.faa	-	-	-	-	ID:WP_197156413.1,	-	ID:WP_197156413.1,	-	
15693_hypothetical_protein.faa	-	-	-	-	ID:WP_197170466.1,	-	ID:WP_197156415.1,	-	
15694_PEP-utilizing_enzyme.faa	-	-	-	-	ID:WP_197170467.1,	-	ID:WP_197156417.1,	-	
15695_DUF3419_family_prote...faa	-	-	-	-	ID:WP_197170468.1,	-	ID:WP_197156418.1,	-	
15696_GNAT_family_N-acetyl...faa	-	-	-	-	ID:WP_197170469.1,	-	ID:WP_197156420.1,	-	
15713_TolC_family_protein.faa	-	-	-	-	ID:WP_231597962.1,	-	ID:WP_231597962.1,	-	
15714_TolC_family_protein.faa	-	-	-	-	ID:WP_231597963.1,	-	ID:WP_231597963.1,	-	
15715_hypothetical_protein.faa	-	-	-	-	ID:WP_197156446.1,	-	ID:WP_197156446.1,	-	
15722_hypothetical_protein.faa	-	-	-	-	ID:WP_197156456.1,	-	ID:WP_197156456.1,	-	
15726_hypothetical_protein.faa	-	-	-	-	ID:WP_197156462.1,	-	ID:WP_197156462.1,	-	
15733_GGDEF_domain-contain...faa	-	-	-	-	ID:WP_197170483.1,	-	ID:WP_197156475.1,	-	
15734_hypothetical_protein.faa	-	-	-	-	ID:WP_197170484.1,	-	ID:WP_197156477.1,	-	
15748_cation_transporter.faa	-	-	-	-	ID:WP_197156500.1,	-	ID:WP_231605672.1,	-	
15749_hypothetical_protein.faa	-	-	-	-	ID:WP_197156502.1,	-	ID:WP_197156502.1,	-	
15750_hypothetical_protein.faa	-	-	-	-	ID:WP_197156504.1,	-	ID:WP_197156504.1,	-	
15758_urea_transporter.faa	-	-	-	-	ID:WP_197156516.1,	-	ID:WP_197156516.1,	-	
15759_urea_transporter.faa	-	-	-	-	ID:WP_197156518.1,	-	ID:WP_231605673.1,	-	
15761_cache_domain-contain...faa	-	-	-	-	ID:WP_231597969.1,	-	ID:WP_231605351.1,	-	
15762_hypothetical_protein.faa	-	-	-	-	ID:WP_197156524.1,	-	ID:WP_197156524.1,	-	
15765_V-type_ATP_synthase_...faa	-	-	-	-	ID:WP_231597971.1,	-	ID:WP_231605353.1,	-	
