source:/home/lalibelulalo/PIPELINES_2023/ASR_ORTHOLOGUES/Thermosynechococcus_clade/pangenoma	Acaryochloris_marina_MBIC11017_GCF_000018105.1_genomic.gbff	Acaryochloris_marina_S15_GCF_018336915.1_genomic.gbff	Acaryochloris_sp__Moss_Beach_GCF_021497025.1_genomic.gbff	Gloeomargarita_lithophora_Alchichica-_D10_GCF_001870225.1_genomic.gbff	Synechococcus_sp_PCC_6312_GCF_000316685.1_genomic.gbff	Thermostichus_lividus_PCC_6715_GCF_002754935.1_genomic.gbff	Thermosynechococcus_elongatus_PKUAC-SCTE542_GCF_003555505.1_genomic.gbff	Thermosynechococcus_sp_CL-1_GCF_008386235.1_genomic.gbff	Thermosynechococcus_sp_HN-54_GCF_023650955.1_genomic.gbff	Thermosynechococcus_sp_TA-1_GCF_017086385.1_genomic.gbff	Thermosynechococcus_sp_a_NK55_GCF_000505665.1_genomic.gbff	Thermosynechococcus_vestitus_BP-1_GCF_000011345.1_genomic.gbff	
27860_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27873_GAF_domain-containin...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27874_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27875_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27880_RNA-guided_endonucle...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27881_bifunctional_diguany...faa	0	0	0	0	0	1	1	1	0	1	0	0	
27882_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27894_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27896_serine-threonine-pro...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27897_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27901_helix-hairpin-helix_...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27905_FHA_domain-containin...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27906_WD40_repeat_domain-c...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27907_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27913_hypothetical_protein.faa	0	0	0	0	0	2	0	0	0	0	0	0	
27920_GTP-binding_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27921_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27929_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27951_DUF502_domain-contai...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27953_transposase.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27955_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27957_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27965_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
27966_DNA_adenine_methylas...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27967_DUF87_domain-contain...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27968_DUF853_family_protei...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27977_PAS_domain_S-box_pro...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27978_cache_domain-contain...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27984_ChaN_family_lipoprot...faa	0	0	0	0	0	1	0	0	0	0	0	0	
27985_ChaN_family_lipoprot...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28002_AAA_family_ATPase.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28013_SPFH_domain-containi...faa	0	0	0	0	0	1	1	1	1	1	0	0	
28035_hypothetical_protein.faa	0	0	0	0	0	1	1	1	1	1	0	0	
28038_SUMF1-EgtB-PvdO_fami...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28039_DinB_family_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28058_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28063_ketose-bisphosphate_...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28064_class_II_fructose-bi...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28067_DUF4351_domain-conta...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28068_LptF-LptG_family_per...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28069_LptF-LptG_family_per...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28082_ATP-binding_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28104_potassium_channel_fa...faa	0	0	0	0	0	1	0	1	0	0	0	0	
28106_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28110_DUF1449_family_prote...faa	0	0	0	0	0	1	1	1	1	1	0	1	
28111_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28112_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28115_isocitrate-isopropyl...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28116_isocitrate-isopropyl...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28118_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28119_smc.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28120_AAA_family_ATPase.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28129_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28153_GDP-mannose_4-6-dehy...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28155_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28166_TrkA_C-terminal_doma...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28174_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28175_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28184_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28197_serine_protease.faa	0	0	0	0	0	1	1	1	1	0	0	1	
28198_Uma2_family_endonucl...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28213_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	1	
28215_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28217_glucose-6-phosphate_...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28218_glucose-6-phosphate_...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28225_50S_ribosome-binding...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28230_spore_coat_protein_U...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28232_TIGR03936_family_rad...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28233_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28244_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28245_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28246_translocation-assemb...faa	0	0	0	0	0	1	0	1	0	0	0	0	
28247_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28248_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28253_universal_stress_pro...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28254_cation-proton_antipo...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28260_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28264_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28265_retropepsin-like_asp...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28266_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28296_VWA_domain-containin...faa	0	0	0	0	0	1	0	0	1	0	0	0	
28297_tubulin-like_doman-c...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28298_hypothetical_protein.faa	0	0	0	0	0	1	0	0	1	0	0	0	
28299_flagellar_motor_prot...faa	0	0	0	0	0	1	0	0	1	0	0	0	
28308_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28309_D-alanyl-D-alanine_c...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28314_M48_family_metallopr...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28315_M48_family_metallopr...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28316_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28317_energy-coupling_fact...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28318_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28323_CmpA-NrtA_family_ABC...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28339_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28343_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28368_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28369_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28376_era.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28378_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28379_guanylate_kinase.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28399_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28402_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28403_pheT.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28406_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28412_helicase-related_pro...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28413_DUF559_domain-contai...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28416_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28419_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28421_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28423_NYN_domain-containin...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28424_MgtC-SapB_family_pro...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28426_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28427_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28430_CO2_hydration_protei...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28431_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28433_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28436_aminotransferase_cla...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28437_aminotransferase_cla...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28441_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28442_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28453_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28457_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28478_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28494_M23_family_metallope...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28508_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28521_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28522_J_domain-containing_...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28539_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28559_transposase.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28564_cation_transporter.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28590_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28599_spore_coat_U_domain-...faa	0	0	0	0	0	1	1	1	0	1	0	0	
28600_fimbria-pilus_peripl...faa	0	0	0	0	0	1	1	1	0	1	0	0	
28602_spore_coat_U_domain-...faa	0	0	0	0	0	1	1	1	1	1	0	0	
28603_phosphate_ABC_transp...faa	0	0	0	0	0	1	1	1	1	1	0	0	
28604_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28605_FHA_domain-containin...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28612_transposase.faa	0	0	0	0	0	2	0	0	0	0	0	0	
28613_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28622_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28630_CHAT_domain-containi...faa	0	0	0	0	0	1	1	1	1	1	0	0	
28631_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28652_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28674_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28683_helix-turn-helix_dom...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28692_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28693_cation-proton_antipo...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28694_cation-proton_antipo...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28700_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28705_Hpt_domain-containin...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28706_ATP-binding_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28707_response_regulator.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28708_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28709_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28712_GNAT_family_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28729_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28735_response_regulator.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28737_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28750_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28755_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28756_iron-containing_alco...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28763_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28771_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28773_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28774_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28783_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28793_DUF3828_domain-conta...faa	0	0	0	0	0	1	0	1	0	1	0	0	
28795_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28801_HAD-IC_family_P-type...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28802_HAD-IC_family_P-type...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28803_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28822_LuxR_C-terminal-rela...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28826_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28838_S41_family_peptidase.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28839_PDZ_domain-containin...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28846_hypothetical_protein.faa	0	0	0	0	0	1	1	1	0	1	0	0	
28859_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28860_purQ.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28867_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28871_dnaX.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28872_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28873_transposase.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28879_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28882_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28884_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28885_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28886_peptidoglycan_recogn...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28896_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28897_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28901_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28910_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28912_branched-chain_amino...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28913_branched-chain_amino...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28915_CRISPR-associated_en...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28922_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28923_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28939_CRISPR-associated_en...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28942_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28943_filamentous_hemagglu...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28954_asparaginase.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28955_asparaginase.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28959_segregation-condensa...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28960_segregation-condensa...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28976_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28977_metallophosphoestera...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28978_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
28985_Eco47II_family_restr...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28986_DNA_cytosine_methylt...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28987_MvaI-BcnI_family_res...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28988_DNA_methyltransferas...faa	0	0	0	0	0	1	0	0	0	0	0	0	
28991_hypothetical_protein.faa	0	0	0	0	0	1	1	1	0	1	0	0	
29002_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
29006_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
29007_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
29008_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
29010_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
29014_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
29015_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
29017_GTP-binding_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
29025_RNA-guided_endonucle...faa	0	0	0	0	0	1	0	0	0	0	0	0	
29026_hypothetical_protein.faa	0	0	0	0	0	1	0	0	0	0	0	0	
29033_prepilin-type_N-term...faa	0	0	0	0	0	1	0	0	0	0	0	0	
29040_rnpA.faa	0	0	0	0	0	1	0	0	0	0	0	0	
29057_L-threonylcarbamoyla...faa	0	0	0	0	0	0	1	1	1	1	0	0	
29063_E3_ubiquitin_ligase_...faa	0	0	0	0	0	0	1	1	1	1	0	1	
29116_DUF499_domain-contai...faa	0	0	0	0	0	0	1	0	0	0	0	0	
29117_hypothetical_protein.faa	0	0	0	0	0	0	1	1	0	0	0	0	
29119_DUF4177_domain-conta...faa	0	0	0	0	0	0	1	1	0	0	0	0	
29121_SNF2-related_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29124_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29125_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29144_FeoC-like_transcript...faa	0	0	0	0	0	0	1	1	0	1	0	0	
29166_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	1	
29170_DarT_ssDNA_thymidine...faa	0	0	0	0	0	0	1	1	1	1	0	0	
29187_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29214_helix-turn-helix_dom...faa	0	0	0	0	0	0	1	0	0	0	0	0	
29241_hypothetical_protein.faa	0	0	0	0	0	0	1	0	1	0	0	0	
29254_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29255_VWA-like_domain-cont...faa	0	0	0	0	0	0	1	0	0	0	0	0	
29256_MoxR_family_ATPase.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29257_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29258_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29290_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	0	0	0	
29291_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	0	0	0	
29320_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	0	
29371_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29390_DUF433_domain-contai...faa	0	0	0	0	0	0	1	0	0	0	0	0	
29398_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	1	
29406_type_II_toxin-antito...faa	0	0	0	0	0	0	1	0	0	0	0	0	
29407_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29422_GxxExxY_protein.faa	0	0	0	0	0	0	1	1	1	1	0	1	
29428_DUF4335_domain-conta...faa	0	0	0	0	0	0	1	0	0	0	0	1	
29456_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	0	
29511_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29515_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	0	
29591_DUF1822_family_prote...faa	0	0	0	0	0	0	1	1	0	1	0	1	
29592_CHAT_domain-containi...faa	0	0	0	0	0	0	1	1	0	1	0	1	
29593_Uma2_family_endonucl...faa	0	0	0	0	0	0	1	0	0	0	0	0	
29625_acetamidase-formamid...faa	0	0	0	0	0	0	1	1	0	0	0	0	
29645_tsf.faa	0	0	0	0	0	0	1	1	1	1	0	1	
29677_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29797_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29835_glycosyltransferase.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29836_transposase.faa	0	0	0	0	0	0	1	1	19	0	0	0	
29850_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29851_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29881_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29917_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	0	
29918_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	0	
29922_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	0	
29996_formyl_transferase.faa	0	0	0	0	0	0	1	0	0	0	0	0	
29997_pseH.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30000_PIG-L_family_deacety...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30001_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30012_hypothetical_protein.faa	0	0	0	0	0	0	1	1	0	2	0	0	
30013_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	0	
30023_polysaccharide_deace...faa	0	0	0	0	0	0	1	0	1	0	0	0	
30024_serine-threonine_pro...faa	0	0	0	0	0	0	1	1	1	1	0	0	
30060_PH_domain-containing...faa	0	0	0	0	0	0	1	1	1	1	0	0	
30078_glycosyltransferase_...faa	0	0	0	0	0	0	1	0	1	1	0	1	
30184_Crp-Fnr_family_trans...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30244_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30245_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30248_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30249_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30294_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	0	
30304_hypothetical_protein.faa	0	0	0	0	0	0	1	0	1	0	0	0	
30337_DNA-binding_protein.faa	0	0	0	0	0	0	1	1	0	1	0	0	
30338_ATP-binding_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30427_Uma2_family_endonucl...faa	0	0	0	0	0	0	1	1	0	0	0	0	
30441_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30443_roadblock-LC7_domain...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30444_ATP-GTP-binding_prot...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30445_DUF4388_domain-conta...faa	0	0	0	0	0	0	1	1	0	0	0	0	
30469_hypothetical_protein.faa	0	0	0	0	0	0	1	0	1	1	0	0	
30488_nucleotidyltransfera...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30506_DUF29_domain-contain...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30535_OFA_family_MFS_trans...faa	0	0	0	0	0	0	1	0	1	0	0	0	
30543_right-handed_paralle...faa	0	0	0	0	0	0	2	0	0	0	0	0	
30573_site-specific_DNA-me...faa	0	0	0	0	0	0	1	1	1	1	0	0	
30588_fimbria-pilus_peripl...faa	0	0	0	0	0	0	1	1	1	1	0	0	
30594_AAA_family_ATPase.faa	0	0	0	0	0	0	1	1	0	1	0	0	
30597_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30598_glycosyltransferase_...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30627_grpE.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30628_molecular_chaperone_...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30629_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30630_LysM_peptidoglycan-b...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30631_Hsp70_family_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30654_nucleotidyltransfera...faa	0	0	0	0	0	0	1	1	0	1	0	0	
30655_nucleotidyltransfera...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30662_DUF3854_domain-conta...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30663_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30664_helix-turn-helix_dom...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30665_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30666_D-Ala-D-Ala_carboxyp...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30667_transposase.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30696_hypothetical_protein.faa	0	0	0	0	0	0	1	0	1	0	0	0	
30749_speD.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30750_speE.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30753_response_regulator.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30760_hypothetical_protein.faa	0	0	0	0	0	0	2	1	0	1	0	0	
30785_hypothetical_protein.faa	0	0	0	0	0	0	1	1	1	1	0	0	
30788_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30794_hypothetical_protein.faa	0	0	0	0	0	0	1	1	0	1	0	0	
30824_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30885_SNF2-related_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30886_DUF1156_domain-conta...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30887_DUF4351_domain-conta...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30890_hypothetical_protein.faa	0	0	0	0	0	0	1	0	0	0	0	0	
30891_DUF1838_domain-conta...faa	0	0	0	0	0	0	1	0	0	0	0	0	
30892_DUF1838_domain-conta...faa	0	0	0	0	0	0	1	0	0	0	0	0	
