41194_RNA_polymerase_sigma...faa	ID:WP_010478152.1,	ID:WP_212662299.1,	ID:WP_212662299.1,	ID:WP_071453646.1,	ID:WP_015125695.1,	ID:WP_099798103.1,	ID:WP_181495138.1,	ID:WP_149821239.1,	ID:WP_250682983.1,	ID:WP_206200725.1,	ID:WP_041429251.1,	ID:WP_011056585.1,	
41195_light-dependent_circ...faa	ID:WP_012162192.1,	ID:WP_212662687.1,	-	ID:WP_071454238.1,	ID:WP_015123126.1,	ID:WP_099799033.1,	ID:WP_181495139.1,	ID:WP_149821242.1,	ID:WP_250682984.1,	ID:WP_206200724.1,	ID:WP_024125660.1,	ID:WP_011056586.1,	
41196_AAA_family_ATPase.faa	ID:WP_012162193.1,	ID:WP_212662688.1,	ID:WP_235109545.1,	ID:WP_216634879.1,	ID:WP_015123127.1,	ID:WP_227517318.1,	ID:WP_181495140.1,	ID:WP_149821243.1,	ID:WP_250682985.1,	ID:WP_206200723.1,	ID:WP_024125661.1,	ID:WP_011056587.1,	
41197_cheB.faa	-	-	-	-	-	ID:WP_099799090.1,	-	-	ID:WP_250682986.1,	-	ID:WP_024125662.1,	-	
41198_response_regulator.faa	ID:WP_012165311.1,	-	-	-	-	ID:WP_099799089.1,	-	-	ID:WP_250682987.1,	-	ID:WP_024125663.1,	-	
41199_response_regulator.faa	ID:WP_012165312.1,	-	-	-	-	ID:WP_099799088.1,	-	-	-	-	ID:WP_024125664.1,	-	
41200_methyl-accepting_che...faa	ID:WP_012165313.1,	-	-	-	-	ID:WP_099799084.1,ID:WP_099799087.1,	-	-	-	-	ID:WP_024125665.1,	-	
41201_chemotaxis_protein_C...faa	ID:WP_012165314.1,	-	-	-	-	ID:WP_099799086.1,	-	-	-	-	ID:WP_162147188.1,	-	
41202_response_regulator.faa	-	-	-	-	-	-	-	-	-	-	ID:WP_071823309.1,	-	
41203_hypothetical_protein.faa	-	-	-	-	-	-	-	-	-	-	ID:WP_041429254.1,	-	
41204_tetratricopeptide_re...faa	-	-	-	-	-	ID:WP_099799541.1,	-	-	-	-	ID:WP_024125667.1,	-	
41205_hemE.faa	ID:WP_010468663.1,	ID:WP_212665980.1,	ID:WP_235108512.1,	ID:WP_071453401.1,	ID:WP_015124800.1,	ID:WP_099799441.1,	ID:WP_181495142.1,	ID:WP_149821249.1,	ID:WP_250682519.1,	ID:WP_206200720.1,	ID:WP_041429255.1,	ID:WP_011056588.1,	
41206_NAD-P--dependent_oxi...faa	-	-	-	ID:WP_071453400.1,	ID:WP_015124801.1,	ID:WP_099799440.1,	ID:WP_181495143.1,	ID:WP_149821251.1,	ID:WP_250682520.1,	ID:WP_206200719.1,	ID:WP_024125669.1,	ID:WP_011056589.1,	
41207_EVE_domain-containin...faa	-	-	-	ID:WP_216634698.1,	ID:WP_253276430.1,	ID:WP_099799439.1,	ID:WP_181495144.1,	ID:WP_190278103.1,	ID:WP_250682521.1,	ID:WP_206200718.1,	ID:WP_024125670.1,	ID:WP_164920750.1,	
41208_hypothetical_protein.faa	ID:WP_012164132.1,	ID:WP_212664321.1,	ID:WP_212664321.1,	-	ID:WP_015123365.1,	ID:WP_099798444.1,	ID:WP_181495145.1,	ID:WP_149821255.1,	ID:WP_250682522.1,	ID:WP_206200717.1,	ID:WP_024125671.1,	ID:WP_011056591.1,	
41209_gcvT.faa	ID:WP_049783693.1,	ID:WP_212662621.1,	ID:WP_235109448.1,	ID:WP_071455906.1,	ID:WP_015123232.1,	ID:WP_099798380.1,	ID:WP_181495146.1,	ID:WP_149821258.1,	ID:WP_250682523.1,	ID:WP_206201559.1,	ID:WP_024125672.1,	ID:WP_011056592.1,	
41210_thioredoxin_domain-c...faa	ID:WP_012161759.1,	ID:WP_212662386.1,	ID:WP_235109216.1,	ID:WP_071454961.1,	-	ID:WP_099798381.1,	ID:WP_181495147.1,	ID:WP_190278104.1,	ID:WP_250682524.1,	ID:WP_206200716.1,	ID:WP_024125673.1,	ID:WP_164920751.1,	
41211_folB.faa	ID:WP_012165160.1,	ID:WP_212665299.1,	ID:WP_235107918.1,	ID:WP_071453178.1,	ID:WP_015126029.1,	ID:WP_099798382.1,	ID:WP_181495148.1,	ID:WP_255451668.1,	ID:WP_250682525.1,	ID:WP_255521478.1,	ID:WP_024125674.1,	ID:WP_231833822.1,	
41212_hypothetical_protein.faa	-	-	-	-	-	-	-	-	-	-	ID:WP_255325350.1,	-	
41213_pxcA.faa	ID:WP_012164771.1,	ID:WP_212664698.1,	-	ID:WP_071453165.1,	ID:WP_015124892.1,ID:WP_015126108.1,	ID:WP_099799309.1,	ID:WP_181495151.1,	ID:WP_149821268.1,	ID:WP_250682528.1,	ID:WP_206200714.1,	ID:WP_024125675.1,	ID:WP_011056595.1,	
41214_recombinase_family_p...faa	ID:WP_238549022.1,	ID:WP_249369829.1,	ID:WP_235107463.1,	-	ID:WP_015125166.1,	ID:WP_198406002.1,	ID:WP_181495152.1,	ID:WP_190278105.1,	ID:WP_250682529.1,	ID:WP_206200713.1,	ID:WP_162147189.1,	ID:WP_164920752.1,	
41215_metG.faa	ID:WP_012162798.1,	ID:WP_212663203.1,	ID:WP_212663203.1,	ID:WP_099092461.1,	ID:WP_015123054.1,	ID:WP_099799308.1,	ID:WP_181495153.1,	ID:WP_149821270.1,	ID:WP_250682530.1,	ID:WP_206200712.1,	ID:WP_024125677.1,	ID:WP_011056597.1,	
41216_NYN_domain-containin...faa	ID:WP_012162797.1,	ID:WP_212663202.1,	ID:WP_212663202.1,	ID:WP_071453664.1,	ID:WP_015123053.1,	ID:WP_227517362.1,	ID:WP_181495154.1,	ID:WP_149821272.1,	ID:WP_250682531.1,	ID:WP_206200711.1,	ID:WP_081711789.1,	ID:WP_011056598.1,	
41217_lptC.faa	ID:WP_148215712.1,	ID:WP_249369527.1,	ID:WP_235110145.1,	ID:WP_084111447.1,	ID:WP_015123052.1,	ID:WP_099799307.1,	ID:WP_181495155.1,	ID:WP_149821274.1,	ID:WP_250682532.1,	ID:WP_206200710.1,	ID:WP_024125679.1,	ID:WP_011056599.1,	
41218_2OG-Fe-II-_oxygenase.faa	ID:WP_012165059.1,	ID:WP_212665085.1,ID:WP_212665213.1,	ID:WP_212665213.1,	ID:WP_071455578.1,	ID:WP_015124667.1,	ID:WP_227517584.1,	ID:WP_181495156.1,	ID:WP_149821276.1,	ID:WP_250682533.1,	ID:WP_206200709.1,	ID:WP_024125680.1,	ID:WP_011056600.1,	
41219_hypothetical_protein.faa	ID:WP_012164090.1,	ID:WP_212664276.1,	ID:WP_235107140.1,	ID:WP_157776239.1,	ID:WP_015126017.1,	ID:WP_099798524.1,	ID:WP_181495157.1,	ID:WP_149821278.1,	ID:WP_250682534.1,	ID:WP_206200708.1,	ID:WP_024125681.1,	ID:WP_011056601.1,	
41220_hypothetical_protein.faa	ID:WP_238549181.1,	ID:WP_235109409.1,	ID:WP_235109409.1,	ID:WP_216634840.1,	ID:WP_015123711.1,	ID:WP_099798525.1,	ID:WP_181495158.1,	ID:WP_149821280.1,	ID:WP_250683749.1,	ID:WP_206200707.1,	ID:WP_255325257.1,	ID:WP_164920753.1,	
41221_IMS_domain-containin...faa	ID:WP_012161917.1,	ID:WP_212662488.1,	ID:WP_235109308.1,	ID:WP_157776195.1,	ID:WP_015125789.1,	ID:WP_227517506.1,	ID:WP_181495159.1,	ID:WP_149821283.1,	ID:WP_250682535.1,	ID:WP_206200706.1,	ID:WP_024125683.1,	ID:WP_164920754.1,	
41223_carA.faa	ID:WP_012165416.1,	ID:WP_212665188.1,	ID:WP_235107828.1,	ID:WP_071453157.1,	ID:WP_015126010.1,	ID:WP_099797961.1,	ID:WP_181495161.1,	ID:WP_149821287.1,	ID:WP_250682537.1,	ID:WP_206200704.1,	ID:WP_024125685.1,	ID:WP_011056605.1,	
41224_hrcA.faa	ID:WP_012161730.1,	ID:WP_212662366.1,	ID:WP_235109197.1,	ID:WP_071454708.1,	ID:WP_015125957.1,	ID:WP_099799345.1,	ID:WP_181495162.1,	ID:WP_149821289.1,	ID:WP_250682538.1,	ID:WP_206200703.1,	ID:WP_024125686.1,	ID:WP_011056606.1,	
41225_recombinase_family_p...faa	ID:WP_012161503.1,	ID:WP_212662077.1,	ID:WP_235108946.1,	ID:WP_071453584.1,	-	ID:WP_227517680.1,	ID:WP_181495163.1,	ID:WP_149821291.1,	ID:WP_250682539.1,	ID:WP_206200702.1,	ID:WP_024125687.1,	ID:WP_011056607.1,	
41226_glgA.faa	ID:WP_012162532.1,	ID:WP_212662984.1,	ID:WP_235109895.1,	ID:WP_071453912.1,	ID:WP_015123930.1,	ID:WP_099799375.1,	ID:WP_181495164.1,	ID:WP_149821293.1,	ID:WP_250682540.1,	ID:WP_206200701.1,	ID:WP_024125688.1,	ID:WP_011056608.1,	
41227_glutamate-5-semialde...faa	ID:WP_012162525.1,	ID:WP_212662976.1,	ID:WP_255801301.1,	ID:WP_071455125.1,	ID:WP_015125291.1,	ID:WP_198406013.1,	ID:WP_181496952.1,	ID:WP_149821295.1,	ID:WP_250682541.1,	ID:WP_206200700.1,	ID:WP_041429257.1,	ID:WP_165442178.1,	
41228_ppsA.faa	ID:WP_012161103.1,ID:WP_012162185.1,ID:WP_012167722.1,	ID:WP_212667094.1,ID:WP_212662680.1,	ID:WP_212662680.1,ID:WP_235111816.1,	-	-	ID:WP_099798346.1,	ID:WP_181495165.1,	ID:WP_149821297.1,	ID:WP_250682542.1,	ID:WP_206200699.1,	ID:WP_024125690.1,	ID:WP_011056610.1,	
41229_HEAT_repeat_domain-c...faa	-	-	-	ID:WP_071455175.1,	ID:WP_015122927.1,	ID:WP_198405931.1,	ID:WP_181495166.1,	ID:WP_255451669.1,	ID:WP_250682543.1,	ID:WP_206200698.1,	ID:WP_024125691.1,	ID:WP_164921118.1,	
41230_cbiD.faa	ID:WP_012164726.1,	ID:WP_212664651.1,	ID:WP_235107430.1,	ID:WP_071453404.1,	ID:WP_015125524.1,	ID:WP_198405930.1,	ID:WP_181495167.1,	ID:WP_149821301.1,	ID:WP_250682544.1,	ID:WP_206200697.1,	ID:WP_024125692.1,	ID:WP_011056612.1,	
41231_CTP_synthase.faa	ID:WP_012163348.1,	ID:WP_212663627.1,	ID:WP_212663627.1,	ID:WP_071453218.1,	ID:WP_015123608.1,	ID:WP_099799935.1,	ID:WP_181496270.1,	ID:WP_149817766.1,	ID:WP_250682207.1,	ID:WP_206201359.1,	ID:WP_024125693.1,	ID:WP_011056613.1,	
41232_metalloregulator_Ars...faa	ID:WP_010481444.1,	-	-	-	-	ID:WP_099799098.1,	ID:WP_181496271.1,	ID:WP_149817764.1,	ID:WP_250682206.1,	ID:WP_206201360.1,	ID:WP_024125694.1,	ID:WP_011056614.1,	
41233_B12-binding_domain-c...faa	ID:WP_012162230.1,	ID:WP_212662716.1,	ID:WP_212662716.1,	ID:WP_071454409.1,ID:WP_071454734.1,	ID:WP_015123702.1,ID:WP_015124244.1,ID:WP_015125818.1,	ID:WP_099799097.1,	ID:WP_181496272.1,	ID:WP_149817762.1,	ID:WP_250682205.1,	ID:WP_206201361.1,	ID:WP_024125695.1,	ID:WP_011056615.1,	
41234_cpdA.faa	ID:WP_012164074.1,	ID:WP_212664256.1,	ID:WP_235107120.1,	ID:WP_071454812.1,	ID:WP_015123157.1,	ID:WP_099799096.1,	ID:WP_181496273.1,	ID:WP_149817760.1,	ID:WP_250682204.1,	ID:WP_206201362.1,	ID:WP_024125696.1,	ID:WP_011056616.1,	
41235_DMT_family_transport...faa	ID:WP_041660677.1,	ID:WP_249369216.1,	ID:WP_235108627.1,	ID:WP_071454387.1,	ID:WP_015126087.1,	ID:WP_099797846.1,	ID:WP_181496274.1,	ID:WP_149817758.1,	ID:WP_250682203.1,	ID:WP_206201363.1,	ID:WP_024125697.1,	ID:WP_011056617.1,	
41236_hypothetical_protein.faa	-	-	-	-	-	-	-	-	-	-	ID:WP_162147190.1,	-	
41237_hypothetical_protein.faa	-	-	-	-	-	-	-	-	-	-	ID:WP_162147191.1,	-	
41238_hypothetical_protein.faa	ID:WP_041659545.1,	ID:WP_212663059.1,	ID:WP_212663059.1,	-	ID:WP_015124964.1,	ID:WP_198406025.1,	ID:WP_181496275.1,	ID:WP_190278166.1,	ID:WP_250682202.1,	ID:WP_206201364.1,	ID:WP_162147192.1,	ID:WP_164920757.1,	
41239_proline--tRNA_ligase.faa	ID:WP_012162805.1,	ID:WP_212663210.1,	ID:WP_235110149.1,	ID:WP_071453519.1,	ID:WP_015124541.1,	ID:WP_099797626.1,	ID:WP_181496276.1,	ID:WP_149817755.1,	ID:WP_250682201.1,	ID:WP_206201365.1,	ID:WP_024125698.1,	ID:WP_011056620.1,	
41240_methyltransferase_do...faa	ID:WP_012162117.1,	ID:WP_212662645.1,	ID:WP_235109477.1,	ID:WP_071454908.1,	ID:WP_015125557.1,	-	ID:WP_181496277.1,	ID:WP_149817752.1,	ID:WP_250682200.1,	ID:WP_206201366.1,	ID:WP_024125699.1,	ID:WP_011056621.1,	
41241_hypothetical_protein.faa	-	-	-	-	-	ID:WP_099798566.1,	ID:WP_181496278.1,	ID:WP_149821598.1,	ID:WP_250682199.1,	ID:WP_206201367.1,	ID:WP_024125700.1,	ID:WP_011056622.1,	
41242_murA.faa	ID:WP_148215866.1,	ID:WP_212662037.1,	ID:WP_212662037.1,	ID:WP_071453929.1,	ID:WP_015125157.1,	ID:WP_099798937.1,	ID:WP_181496279.1,	ID:WP_149817750.1,	ID:WP_250682198.1,	ID:WP_206201368.1,	ID:WP_024125701.1,	ID:WP_011056623.1,	
41243_hypothetical_protein.faa	-	-	-	-	-	ID:WP_099798967.1,	ID:WP_220131068.1,	ID:WP_149817747.1,	ID:WP_250682197.1,	ID:WP_206201369.1,	ID:WP_024125702.1,	ID:WP_011056624.1,	
41245_AmpG_family_muropept...faa	ID:WP_012166676.1,ID:WP_012166766.1,	ID:WP_212664880.1,	ID:WP_235111350.1,	-	ID:WP_015124799.1,	ID:WP_099798122.1,	ID:WP_181496282.1,	ID:WP_149817742.1,	ID:WP_250682195.1,	ID:WP_206201371.1,	ID:WP_024125704.1,	ID:WP_011056626.1,	
41246_aroB.faa	ID:WP_012165574.1,	ID:WP_212665519.1,	ID:WP_235108177.1,	ID:WP_071455322.1,	ID:WP_015123989.1,	ID:WP_099798362.1,	ID:WP_181496283.1,	ID:WP_149817740.1,	ID:WP_250682194.1,	ID:WP_206201372.1,	ID:WP_024125705.1,	ID:WP_011056627.1,	
41247_hypothetical_protein.faa	-	-	-	-	-	ID:WP_099798361.1,	ID:WP_181496284.1,	ID:WP_149817738.1,	ID:WP_250682193.1,	ID:WP_206201373.1,	ID:WP_024125706.1,	ID:WP_011056628.1,	
41248_hypothetical_protein.faa	-	-	-	-	ID:WP_015124596.1,	ID:WP_099798424.1,	ID:WP_181496285.1,	ID:WP_149817736.1,	ID:WP_250682192.1,	ID:WP_206201374.1,	ID:WP_024125707.1,	ID:WP_011056629.1,	
41249_nusB.faa	ID:WP_012164148.1,	ID:WP_212664337.1,	ID:WP_212664337.1,	ID:WP_071455349.1,	ID:WP_015122870.1,	ID:WP_099798940.1,	ID:WP_181496286.1,	ID:WP_149817734.1,	ID:WP_250682191.1,	ID:WP_206201375.1,	ID:WP_024125708.1,	ID:WP_011056630.1,	
41250_DUF502_domain-contai...faa	-	-	-	ID:WP_071455350.1,	ID:WP_015122869.1,	-	ID:WP_181496287.1,	ID:WP_149817733.1,	ID:WP_250682190.1,	ID:WP_206201376.1,	ID:WP_041429265.1,	ID:WP_011056631.1,	
41251_tetratricopeptide_re...faa	ID:WP_012163823.1,	ID:WP_212664034.1,	ID:WP_235106936.1,	-	ID:WP_015125346.1,	ID:WP_198405932.1,	ID:WP_181496288.1,	ID:WP_149817731.1,	ID:WP_250682189.1,	ID:WP_206201377.1,	ID:WP_024125710.1,	ID:WP_011056632.1,	
41252_dnaJ.faa	ID:WP_012161087.1,	ID:WP_212661871.1,	ID:WP_212661871.1,	ID:WP_071453530.1,	ID:WP_015123321.1,	ID:WP_198406121.1,	ID:WP_181496289.1,	ID:WP_190278165.1,	ID:WP_250682188.1,	ID:WP_206201378.1,	ID:WP_024125711.1,	ID:WP_164920758.1,	
41254_DUF2854_domain-conta...faa	ID:WP_012162385.1,	ID:WP_212662860.1,	ID:WP_212662860.1,	ID:WP_216634632.1,	ID:WP_015123681.1,	ID:WP_099798147.1,	ID:WP_181496291.1,	ID:WP_149817726.1,	ID:WP_250682187.1,	ID:WP_206201380.1,	ID:WP_024125713.1,	ID:WP_011056635.1,	
41255_YajQ_family_cyclic_d...faa	ID:WP_012162386.1,	ID:WP_212662861.1,	ID:WP_212662861.1,	-	ID:WP_015123682.1,	ID:WP_099798146.1,	ID:WP_181496292.1,	ID:WP_149817724.1,	ID:WP_250682186.1,	ID:WP_206201381.1,	ID:WP_024125714.1,	ID:WP_011056636.1,	
41256_hypothetical_protein.faa	-	-	-	-	-	-	-	-	-	-	ID:WP_255325258.1,	-	
41257_ABC_transporter_subs...faa	ID:WP_012166466.1,	ID:WP_212665970.1,	ID:WP_235108504.1,	ID:WP_071455208.1,	ID:WP_253276379.1,	ID:WP_099798145.1,	ID:WP_181496293.1,	ID:WP_149817722.1,	ID:WP_250682185.1,	ID:WP_206201382.1,	ID:WP_255325351.1,	ID:WP_011056637.1,	
41258_hypothetical_protein.faa	-	-	-	-	ID:WP_015124600.1,	ID:WP_099798144.1,	ID:WP_181496294.1,	ID:WP_190278164.1,	ID:WP_250682184.1,	-	ID:WP_024125715.1,	ID:WP_193329016.1,	
41259_cytochrome_b6.faa	ID:WP_010471635.1,	ID:WP_010471635.1,	ID:WP_010471635.1,	ID:WP_071455014.1,	ID:WP_172636094.1,	ID:WP_099798143.1,	ID:WP_181496295.1,	ID:WP_011056639.1,	ID:WP_011056639.1,	ID:WP_011056639.1,	ID:WP_011056639.1,	ID:WP_011056639.1,	
41260_petD.faa	ID:WP_012164940.1,	ID:WP_012164940.1,	ID:WP_012164940.1,	ID:WP_071455013.1,	ID:WP_015126155.1,	ID:WP_099798142.1,	ID:WP_011056640.1,	ID:WP_011056640.1,	ID:WP_250682183.1,	ID:WP_011056640.1,	ID:WP_024125716.1,	ID:WP_011056640.1,	
41261_NYN_domain-containin...faa	ID:WP_010473419.1,	ID:WP_212661883.1,	ID:WP_212661883.1,	ID:WP_071454954.1,	ID:WP_015125874.1,	ID:WP_099799485.1,	ID:WP_181496296.1,	ID:WP_149817720.1,	ID:WP_250683730.1,	ID:WP_206201383.1,	ID:WP_041429269.1,	ID:WP_011056641.1,	
41262_hypothetical_protein.faa	-	-	-	-	ID:WP_015125242.1,	ID:WP_198406202.1,	ID:WP_181496297.1,	ID:WP_149817717.1,	ID:WP_250682182.1,	ID:WP_206201384.1,	ID:WP_024125718.1,	ID:WP_011056642.1,	
41263_RecQ_family_ATP-depe...faa	ID:WP_012165375.1,	ID:WP_212665220.1,	ID:WP_235107853.1,	ID:WP_071453130.1,	-	ID:WP_099799329.1,	ID:WP_181496298.1,	ID:WP_149817715.1,	ID:WP_250682181.1,	ID:WP_206201385.1,	ID:WP_024125719.1,	ID:WP_011056643.1,	
41264_FxLYD_domain-contain...faa	-	-	-	-	-	ID:WP_198406005.1,	ID:WP_181496299.1,	ID:WP_190278163.1,	ID:WP_250682180.1,	ID:WP_206201386.1,	ID:WP_024125720.1,	-	
41265_HAD_family_hydrolase.faa	ID:WP_012163728.1,	ID:WP_212663941.1,	ID:WP_235106850.1,	-	ID:WP_015123783.1,	ID:WP_099799328.1,	ID:WP_181496300.1,	ID:WP_149817713.1,	ID:WP_250682179.1,	ID:WP_206201387.1,	ID:WP_041429271.1,	ID:WP_011056646.1,	
41266_hypothetical_protein.faa	ID:WP_012162407.1,	ID:WP_212662877.1,	ID:WP_212662877.1,	-	ID:WP_015124020.1,	ID:WP_099799327.1,	ID:WP_181496301.1,	ID:WP_149817711.1,	ID:WP_250682178.1,	ID:WP_206201388.1,	ID:WP_024125722.1,	ID:WP_011056647.1,	
41267_DUF2808_domain-conta...faa	ID:WP_012163835.1,	ID:WP_212664041.1,	ID:WP_212664041.1,	ID:WP_071454677.1,	ID:WP_015124927.1,	ID:WP_099799922.1,	ID:WP_181496302.1,	ID:WP_149817709.1,	ID:WP_250682177.1,	ID:WP_206201389.1,	ID:WP_024125723.1,	ID:WP_011056648.1,	
41268_1-acyl-sn-glycerol-3...faa	-	-	-	-	-	-	-	-	-	-	ID:WP_051372848.1,	-	
41269_hypothetical_protein.faa	-	-	-	-	-	-	-	-	-	-	ID:WP_225871754.1,	-	
41270_1-acyl-sn-glycerol-3...faa	ID:WP_012162449.1,	ID:WP_212662910.1,	ID:WP_235109803.1,	ID:WP_071455330.1,	ID:WP_015123000.1,	ID:WP_099798474.1,	ID:WP_181496304.1,	ID:WP_149817705.1,	ID:WP_250682174.1,	ID:WP_206201391.1,	ID:WP_024125724.1,	ID:WP_011056650.1,	
41271_hslO.faa	ID:WP_012165215.1,	ID:WP_212665337.1,	ID:WP_212665337.1,	ID:WP_071455639.1,	ID:WP_015125227.1,	ID:WP_250644955.1,	ID:WP_181496305.1,	ID:WP_149817703.1,	ID:WP_250682173.1,	ID:WP_206201392.1,	ID:WP_024125725.1,	ID:WP_011056651.1,	
41272_mazG.faa	-	-	-	-	-	-	ID:WP_181496853.1,	ID:WP_255451727.1,	ID:WP_250683729.1,	ID:WP_255521532.1,	ID:WP_041429871.1,	ID:WP_231833859.1,	
41273_ABC_transporter_subs...faa	ID:WP_012162588.1,	ID:WP_212663034.1,	ID:WP_235109969.1,	-	ID:WP_015125797.1,	ID:WP_099798957.1,	ID:WP_181496306.1,	ID:WP_149817701.1,	ID:WP_250682172.1,	ID:WP_206201393.1,	ID:WP_024125727.1,	ID:WP_011056653.1,	
41274_thiS.faa	ID:WP_148215697.1,	ID:WP_212662934.1,	ID:WP_212662934.1,	ID:WP_071455546.1,	ID:WP_015122951.1,	ID:WP_227517308.1,	ID:WP_181496307.1,	ID:WP_149817699.1,	ID:WP_250682171.1,	ID:WP_206201394.1,	ID:WP_024125728.1,	ID:WP_011056654.1,	
41275_trxA.faa	ID:WP_010472447.1,	ID:WP_010472447.1,	ID:WP_010472447.1,	ID:WP_071453183.1,	ID:WP_015124274.1,	ID:WP_099798959.1,	ID:WP_181496308.1,	ID:WP_149817697.1,	ID:WP_149817697.1,	ID:WP_149817697.1,	ID:WP_024125729.1,	ID:WP_011056655.1,	
41276_photosystem_I_protei...faa	-	-	-	-	-	ID:WP_227517316.1,	ID:WP_081711791.1,	ID:WP_081711791.1,	ID:WP_081711791.1,	ID:WP_081711791.1,	ID:WP_081711791.1,	ID:WP_081711791.1,	
41277_YccF_domain-containi...faa	-	-	-	-	ID:WP_015123790.1,	-	ID:WP_181496309.1,	ID:WP_149817695.1,	ID:WP_250682170.1,	ID:WP_206201395.1,	ID:WP_024125730.1,	ID:WP_011056657.1,	
41278_mechanosensitive_ion...faa	-	-	-	ID:WP_071453534.1,	ID:WP_015125292.1,	ID:WP_099798287.1,	ID:WP_220131069.1,	-	ID:WP_250682169.1,	-	ID:WP_051372849.1,	-	
41279_glutathione_peroxida...faa	-	-	-	-	-	-	ID:WP_181496310.1,	-	-	ID:WP_206201397.1,	ID:WP_024125732.1,	-	
41280_cation-transporting_...faa	-	-	-	-	ID:WP_015123363.1,	ID:WP_099799066.1,	ID:WP_181496311.1,	ID:WP_149817683.1,	ID:WP_250682168.1,	ID:WP_206201400.1,	ID:WP_024125733.1,	ID:WP_011056659.1,	
41281_hypothetical_protein.faa	-	-	-	-	-	ID:WP_157768311.1,	ID:WP_181496312.1,	ID:WP_149817681.1,	ID:WP_250682167.1,	ID:WP_206201401.1,	ID:WP_024125734.1,	ID:WP_011056660.1,	
41283_metal_ABC_transporte...faa	ID:WP_012165196.1,	ID:WP_212664550.1,ID:WP_212666348.1,	ID:WP_212666348.1,ID:WP_235107340.1,	ID:WP_071453273.1,	ID:WP_015125827.1,	ID:WP_099797934.1,	ID:WP_181496314.1,	ID:WP_149817677.1,	ID:WP_250682165.1,	ID:WP_206201402.1,	ID:WP_024125736.1,	ID:WP_011056662.1,	
41284_metal_ABC_transporte...faa	ID:WP_012165197.1,	ID:WP_249370191.1,ID:WP_249369661.1,	ID:WP_235111059.1,ID:WP_235110847.1,	ID:WP_084111407.1,ID:WP_084111956.1,	ID:WP_015125826.1,	ID:WP_227517503.1,	ID:WP_181496315.1,	ID:WP_149817675.1,	ID:WP_250682164.1,	ID:WP_225901664.1,	ID:WP_024125737.1,	ID:WP_164921125.1,	
41285_peptidylprolyl_isome...faa	ID:WP_012161252.1,	ID:WP_212665586.1,	ID:WP_235108236.1,	ID:WP_084111460.1,	ID:WP_015124591.1,	ID:WP_227517504.1,	ID:WP_181496316.1,	ID:WP_149817673.1,	ID:WP_250682163.1,	ID:WP_206201403.1,	ID:WP_041429273.1,	ID:WP_011056664.1,	
41286_glycosyltransferase.faa	-	-	-	ID:WP_071455484.1,	-	-	-	-	-	-	ID:WP_024125739.1,	ID:WP_011056839.1,	
41287_rfbF.faa	ID:WP_010471955.1,	ID:WP_212663104.1,	ID:WP_235110034.1,	ID:WP_071453801.1,	ID:WP_015123515.1,	-	-	-	-	-	ID:WP_024125741.1,	-	
41288_rfbG.faa	ID:WP_012162678.1,	ID:WP_212663105.1,	ID:WP_212663105.1,	ID:WP_071453800.1,	ID:WP_015123514.1,	-	-	-	-	-	ID:WP_255325259.1,	-	
41290_class_I_SAM-dependen...faa	-	-	-	ID:WP_071453798.1,	-	-	-	-	-	-	ID:WP_024125744.1,	-	
41291_NAD-P--dependent_oxi...faa	-	-	-	ID:WP_071455482.1,	-	-	-	-	-	-	ID:WP_024125745.1,	-	
41292_class_I_SAM-dependen...faa	-	-	-	-	-	-	-	-	-	-	ID:WP_024125746.1,	-	
41293_cephalosporin_hydrox...faa	-	-	-	ID:WP_071455483.1,	-	-	-	-	-	-	ID:WP_024125747.1,	-	
41294_MATE_family_efflux_t...faa	-	-	-	-	-	-	-	-	-	-	ID:WP_041429274.1,	-	
41295_glycosyltransferase.faa	-	-	-	-	-	-	-	-	-	-	ID:WP_024125749.1,	-	
41296_glycosyltransferase.faa	ID:WP_012165085.1,	ID:WP_249369897.1,	ID:WP_235107725.1,	-	-	ID:WP_099798019.1,	-	-	-	ID:WP_206201154.1,	ID:WP_024125750.1,	-	
41297_class_I_SAM-dependen...faa	-	-	-	-	-	-	-	-	-	ID:WP_206201153.1,	ID:WP_255325352.1,	-	
41298_pentapeptide_repeat-...faa	ID:WP_238549192.1,	ID:WP_212662828.1,	ID:WP_235109706.1,	ID:WP_071453206.1,ID:WP_071455000.1,	ID:WP_015124802.1,	ID:WP_099799297.1,	-	-	ID:WP_250682162.1,	ID:WP_206201404.1,	ID:WP_024125751.1,	ID:WP_011056665.1,	
41299_hypothetical_protein.faa	-	-	-	-	-	ID:WP_157768357.1,	ID:WP_181496318.1,	ID:WP_190278162.1,	ID:WP_250682161.1,	ID:WP_190278162.1,	ID:WP_157869728.1,	ID:WP_164920762.1,	
41300_Era-like_GTP-binding...faa	-	-	-	-	ID:WP_015123188.1,	ID:WP_198405998.1,	ID:WP_220131070.1,	ID:WP_149817669.1,	ID:WP_250682160.1,	ID:WP_206201405.1,	ID:WP_024125752.1,	ID:WP_011056666.1,	
41301_dcd.faa	ID:WP_012163300.1,	ID:WP_212666432.1,	ID:WP_235111096.1,	-	ID:WP_015123568.1,	ID:WP_099798158.1,	ID:WP_181496856.1,	ID:WP_149817667.1,	ID:WP_250682159.1,	ID:WP_181496856.1,	ID:WP_041429276.1,	ID:WP_011056667.1,	
