Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0001211	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547995.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545584.1
OG0001212	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546148.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545181.1
OG0001213	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545231.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547557.1
OG0001214	N2	n0	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593441.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545270.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546406.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593505.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596191.1
OG0001214	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593505.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596191.1
OG0001215	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n1	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597004.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597060.1
OG0001215	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n2	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547261.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545309.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547490.1
OG0001215	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547261.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545309.1
OG0001216	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546093.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545407.1
OG0001217	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135.1_protein	n3	1.0	Terminal	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_232014515.1	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260752.1
OG0001218	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595700.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595569.1
OG0001219	N2	n2	0.25	Non-Terminal	cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_232509819.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547044.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545548.1
OG0001220	N2	n0	0.5	Non-Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597090.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545888.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545574.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593575.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595596.1
OG0001220	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593575.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595596.1
OG0001223	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545686.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547050.1
OG0001226	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n1	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750334.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009548014.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545809.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546292.1
OG0001226	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n2	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009548014.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545809.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546292.1
OG0001226	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009548014.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545809.1
OG0001227	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n1	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546133.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547435.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546760.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545820.1
OG0001227	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n2	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546133.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547435.1
OG0001227	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546760.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545820.1
OG0001228	N2	n0	0.5	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009545999.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593732.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547548.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593982.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596887.1
OG0001228	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593982.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596887.1
OG0001229	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n2	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546039.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750388.1
OG0001231	N2	n0	0.5	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546312.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546195.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593662.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546814.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596669.1
OG0001231	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n2	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546312.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546195.1
OG0001232	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n1	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593106.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596440.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593095.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594540.1
OG0001232	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596440.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593095.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594540.1
OG0001232	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596440.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593095.1
OG0001233	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546396.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546655.1
OG0001234	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n1	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546437.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546398.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547966.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547482.1
OG0001234	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n2	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546437.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546398.1
OG0001234	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547966.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547482.1
OG0001235	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n1	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546456.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_182670753.1
OG0001236	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595025.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594448.1
OG0001237	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594450.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595758.1
OG0001238	N2	n1	0.5	Non-Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546522.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596045.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_041229755.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397414.1
OG0001244	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n1	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547748.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009546772.1
OG0001246	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596003.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957425.1
OG0001247	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593928.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_041229896.1
OG0001248	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594053.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595343.1
OG0001249	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_041229640.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595126.1
OG0001250	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135.1_protein	n3	1.0	Terminal	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_232014535.1	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119259363.1
OG0001251	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n1	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_162013503.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596521.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596698.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594211.1
OG0001251	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_162013503.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596521.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596698.1
OG0001251	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_162013503.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596521.1
OG0001253	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n0	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547584.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547720.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_012362644.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750286.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547849.1
OG0001253	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n1	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547720.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_012362644.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750286.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547849.1
OG0001253	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n2	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_012362644.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750286.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547849.1
OG0001253	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n3	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_024750286.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547849.1
OG0001255	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957340.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597170.1
OG0001256	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135.1_protein	n3	1.0	Terminal	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260723.1	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_172582084.1
OG0001257	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n1	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595717.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596328.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594886.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593977.1
OG0001257	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595717.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596328.1
OG0001257	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594886.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593977.1
OG0001258	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n1	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594258.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594070.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596195.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596958.1
OG0001258	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594258.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594070.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596195.1
OG0001258	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594258.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594070.1
OG0001259	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n1	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597133.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595506.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596237.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427670.1
OG0001259	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597133.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595506.1
OG0001259	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596237.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427670.1
OG0001260	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n1	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_041229608.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593088.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593563.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593083.1
OG0001260	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593088.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593563.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593083.1
OG0001260	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593563.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593083.1
OG0001261	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n1	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596478.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_041229707.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594638.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595200.1
OG0001261	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596478.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_041229707.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594638.1
OG0001261	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_041229707.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594638.1
OG0001263	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n2	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_071818238.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_243397342.1
OG0001264	cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235.1_protein	n3	1.0	Terminal	cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_052470615.1	cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044106213.1
OG0001266	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012595997.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594538.1
OG0001267	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n0	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012594122.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_241392635.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957357.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596573.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597209.1
OG0001267	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n1	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_241392635.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957357.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596573.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597209.1
OG0001267	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957357.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596573.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597209.1
OG0001267	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596573.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597209.1
OG0001268	N4	n1	1.0	Non-Terminal: STRIDE	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119259483.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044105845.1	cyanobacterium_endosymbiont_of_Rhopalodia_gibberula_RgSB_GCF_003574135_1_protein_WP_119260209.1, cyanobacterium_endosymbiont_of_Epithemia_turgida_isolate_EtSB_Lake_Yunoko_ETSB_Lake_Yunoko_GCF_000829235_1_protein_WP_044107424.1
OG0001269	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n0	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_041229696.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596588.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957371.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427667.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596096.1
OG0001269	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n1	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596588.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957371.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427667.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596096.1
OG0001269	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596588.1, Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957371.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_203427667.1
OG0001269	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n3	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012596588.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_015957371.1
OG0001300	Rippkaea_orientalis_PCC_8801_GCF_000021805.1_protein	n2	1.0	Terminal	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012593017.1	Rippkaea_orientalis_PCC_8801_GCF_000021805_1_protein_WP_012597294.1
OG0001329	Crocosphaera_subtropica_ATCC_51142_GCF_000017845.1_protein	n0	1.0	Terminal	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009543065.1	Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547876.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_012362333.1, Crocosphaera_subtropica_ATCC_51142_GCF_000017845_1_protein_WP_009547806.1
