prot	spp	ID	palindrome	obs	markov3	genomesize	A	Th	C	G	N
11804_thyX.fna	Cyanobium_sp_NS01	WP_186700804.1	GCGATCGC	1	0.059491999448257775	726	117	119	256	234	0
11804_thyX.fna	Synechococcus_sp_CBW1002	WP_197171651.1	GCGATCGC	0	0.17557729519514784	726	119	135	237	235	0
11804_thyX.fna	Synechococcus_sp_CBW1004	WP_197210407.1	GCGATCGC	0	0.12309653749126753	726	117	125	243	241	0
11804_thyX.fna	Synechococcus_sp_CBW1006	WP_197157308.1	GCGATCGC	0	0.17557729519514784	726	117	136	239	234	0
11804_thyX.fna	Synechococcus_sp_CBW1108	WP_197147896.1	GCGATCGC	0	0.06648528213132565	747	126	130	258	233	0
11805_dcd.fna	Cyanobium_gracile_PCC_6307	WP_015109620.1	GCGATCGC	0	0.0025631795668696416	594	110	94	196	194	0
11805_dcd.fna	Cyanobium_sp_M30B3	WP_213203416.1	GCGATCGC	0	0.0	594	107	96	212	179	0
11805_dcd.fna	Cyanobium_sp_NIES-981	WP_087068141.1	GCGATCGC	0	0.003796435107043492	594	105	107	205	177	0
11805_dcd.fna	Cyanobium_sp_NS01	WP_186697375.1	GCGATCGC	0	0.0009386790099832809	594	112	111	208	163	0
11805_dcd.fna	Synechococcus_sp_CBW1002	WP_197171648.1	GCGATCGC	0	0.021787233863296146	594	120	127	184	163	0
11805_dcd.fna	Synechococcus_sp_CBW1004	WP_197210928.1	GCGATCGC	0	0.0	594	111	95	212	176	0
11805_dcd.fna	Synechococcus_sp_CBW1006	WP_197157310.1	GCGATCGC	0	0.022997635744590378	594	117	127	183	167	0
11805_dcd.fna	Synechococcus_sp_CBW1108	WP_197147895.1	GCGATCGC	0	0.0017795789564266366	594	115	128	184	167	0
11806_cob-I-yrinic_acid_a-...fna	Cyanobium_gracile_PCC_6307	WP_015109621.1	GCGATCGC	1	0.0517465001370545	600	76	83	195	246	0
11806_cob-I-yrinic_acid_a-...fna	Cyanobium_sp_M30B3	WP_213203417.1	GCGATCGC	0	0.0830556044015922	612	74	94	197	247	0
11806_cob-I-yrinic_acid_a-...fna	Cyanobium_sp_NIES-981	WP_172820856.1	GCGATCGC	0	0.0	672	73	103	268	228	0
11806_cob-I-yrinic_acid_a-...fna	Cyanobium_sp_NS01	WP_186697376.1	GCGATCGC	0	0.005538087993273496	648	72	107	241	228	0
11806_cob-I-yrinic_acid_a-...fna	Synechococcus_sp_CBW1002	WP_197171646.1	GCGATCGC	0	0.06041369113937636	642	79	119	216	228	0
11806_cob-I-yrinic_acid_a-...fna	Synechococcus_sp_CBW1004	WP_197210929.1	GCGATCGC	0	0.0	633	90	84	232	227	0
11806_cob-I-yrinic_acid_a-...fna	Synechococcus_sp_CBW1006	WP_197157312.1	GCGATCGC	0	0.05178316383375117	642	79	121	215	227	0
11806_cob-I-yrinic_acid_a-...fna	Synechococcus_sp_CBW1108	WP_197147894.1	GCGATCGC	0	0.0	570	81	112	169	208	0
11807_ntcA.fna	Cyanobium_gracile_PCC_6307	WP_043325680.1	GCGATCGC	0	0.08477271874275125	741	105	121	303	212	0
11807_ntcA.fna	Cyanobium_sp_M30B3	WP_213203418.1	GCGATCGC	0	0.31001082435947425	741	118	120	261	242	0
11807_ntcA.fna	Cyanobium_sp_NIES-981	WP_087068142.1	GCGATCGC	0	0.2687229303225376	741	120	125	251	245	0
11807_ntcA.fna	Cyanobium_sp_NS01	WP_186697377.1	GCGATCGC	1	0.2737567807329913	741	123	122	251	245	0
11807_ntcA.fna	Synechococcus_sp_CBW1002	WP_197157314.1	GCGATCGC	1	0.37268471350066973	735	115	141	250	229	0
11807_ntcA.fna	Synechococcus_sp_CBW1004	WP_197210930.1	GCGATCGC	1	0.3642155430621537	741	114	136	265	226	0
11807_ntcA.fna	Synechococcus_sp_CBW1006	WP_197157314.1	GCGATCGC	1	0.37268471350066973	735	115	141	250	229	0
11807_ntcA.fna	Synechococcus_sp_CBW1108	WP_197147893.1	GCGATCGC	0	0.12830205011796839	741	137	147	241	216	0
11808_DUF3084_domain-conta...fna	Cyanobium_gracile_PCC_6307	WP_015109624.1	GCGATCGC	0	0.17358268809607477	1254	180	153	491	430	0
11808_DUF3084_domain-conta...fna	Cyanobium_sp_M30B3	WP_213203419.1	GCGATCGC	0	0.19924540450072276	1275	216	165	434	460	0
11808_DUF3084_domain-conta...fna	Cyanobium_sp_NIES-981	WP_087068143.1	GCGATCGC	0	0.1417511937731782	1212	190	161	421	440	0
11808_DUF3084_domain-conta...fna	Cyanobium_sp_NS01	WP_186697378.1	GCGATCGC	0	0.05672557259186735	1239	198	164	420	457	0
11808_DUF3084_domain-conta...fna	Synechococcus_sp_CBW1002	WP_197157318.1	GCGATCGC	1	0.29950982491458694	1236	213	167	426	430	0
11808_DUF3084_domain-conta...fna	Synechococcus_sp_CBW1004	WP_197210931.1	GCGATCGC	1	0.19374070146705563	1257	177	178	442	460	0
11808_DUF3084_domain-conta...fna	Synechococcus_sp_CBW1006	WP_197157318.1	GCGATCGC	1	0.29950982491458694	1236	213	167	426	430	0
11808_DUF3084_domain-conta...fna	Synechococcus_sp_CBW1108	WP_197147892.1	GCGATCGC	0	0.08810698052526596	1194	211	174	401	408	0
11809_resolvase.fna	Cyanobium_gracile_PCC_6307	WP_015109625.1	GCGATCGC	0	0.0	432	48	55	165	164	0
11809_resolvase.fna	Cyanobium_sp_M30B3	WP_213205397.1	GCGATCGC	0	0.14893210322211295	453	57	56	169	171	0
11809_resolvase.fna	Cyanobium_sp_NIES-981	WP_087068144.1	GCGATCGC	0	0.10669655043027693	492	52	66	181	193	0
11809_resolvase.fna	Cyanobium_sp_NS01	WP_225875679.1	GCGATCGC	0	0.0	447	45	67	157	178	0
11809_resolvase.fna	Synechococcus_sp_CBW1002	WP_231598177.1	GCGATCGC	0	0.08127472321258905	468	68	72	150	178	0
11809_resolvase.fna	Synechococcus_sp_CBW1004	WP_231596862.1	GCGATCGC	0	0.0	501	57	79	171	194	0
11809_resolvase.fna	Synechococcus_sp_CBW1006	WP_231598177.1	GCGATCGC	0	0.08127472321258905	468	69	71	150	178	0
11809_resolvase.fna	Synechococcus_sp_CBW1108	WP_231596174.1	GCGATCGC	0	0.008297731014980688	480	81	69	168	162	0
11810_DUF3146_family_prote...fna	Cyanobium_gracile_PCC_6307	WP_015109626.1	GCGATCGC	0	0.0	258	30	46	89	93	0
11810_DUF3146_family_prote...fna	Cyanobium_sp_M30B3	WP_213203420.1	GCGATCGC	0	0.0	258	33	44	91	90	0
11810_DUF3146_family_prote...fna	Cyanobium_sp_NIES-981	WP_087068145.1	GCGATCGC	0	0.0	258	36	44	91	87	0
11810_DUF3146_family_prote...fna	Cyanobium_sp_NS01	WP_186697379.1	GCGATCGC	0	0.0	258	35	47	92	84	0
11810_DUF3146_family_prote...fna	Synechococcus_sp_CBW1002	WP_197157320.1	GCGATCGC	0	0.0	258	31	49	93	85	0
11810_DUF3146_family_prote...fna	Synechococcus_sp_CBW1004	WP_197210932.1	GCGATCGC	0	0.0	258	29	46	90	93	0
11810_DUF3146_family_prote...fna	Synechococcus_sp_CBW1006	WP_197157320.1	GCGATCGC	0	0.0	258	31	49	93	85	0
11810_DUF3146_family_prote...fna	Synechococcus_sp_CBW1108	WP_197147891.1	GCGATCGC	0	0.0	258	41	52	80	85	0
11811_pth.fna	Cyanobium_gracile_PCC_6307	WP_015109627.1	GCGATCGC	0	0.028385214813658213	609	78	94	211	226	0
11811_pth.fna	Cyanobium_sp_M30B3	WP_213203421.1	GCGATCGC	0	0.0	612	84	95	221	212	0
11811_pth.fna	Cyanobium_sp_NIES-981	WP_087068146.1	GCGATCGC	0	0.007551480253098369	636	91	108	216	221	0
11811_pth.fna	Cyanobium_sp_NS01	WP_186697380.1	GCGATCGC	0	0.0	636	90	108	229	209	0
11811_pth.fna	Synechococcus_sp_CBW1002	WP_197172112.1	GCGATCGC	0	0.007191199415791738	618	91	110	201	216	0
11811_pth.fna	Synechococcus_sp_CBW1004	WP_197210933.1	GCGATCGC	1	0.08496594298403884	609	91	96	216	206	0
11811_pth.fna	Synechococcus_sp_CBW1006	WP_197158932.1	GCGATCGC	0	0.008090099342765705	618	92	109	203	214	0
11811_pth.fna	Synechococcus_sp_CBW1108	WP_197153478.1	GCGATCGC	0	0.0016437295213614722	621	97	103	214	207	0
11813_psbH.fna	Cyanobium_gracile_PCC_6307	WP_015109629.1	GCGATCGC	0	0.0	201	34	44	62	61	0
11813_psbH.fna	Cyanobium_sp_M30B3	WP_087068148.1	GCGATCGC	0	0.0	201	31	43	66	61	0
11813_psbH.fna	Cyanobium_sp_NIES-981	WP_087068148.1	GCGATCGC	0	0.0	201	35	46	63	57	0
11813_psbH.fna	Cyanobium_sp_NS01	WP_186697382.1	GCGATCGC	0	0.0	201	36	47	60	58	0
11813_psbH.fna	Synechococcus_sp_CBW1002	WP_197157324.1	GCGATCGC	0	0.0	201	34	43	71	53	0
11813_psbH.fna	Synechococcus_sp_CBW1004	WP_197210935.1	GCGATCGC	0	0.0	201	35	43	60	63	0
11813_psbH.fna	Synechococcus_sp_CBW1006	WP_197157324.1	GCGATCGC	0	0.0	201	34	43	71	53	0
11813_psbH.fna	Synechococcus_sp_CBW1108	WP_190388692.1	GCGATCGC	0	0.0	201	35	47	60	59	0
11814_psbN.fna	Cyanobium_gracile_PCC_6307	WP_015109630.1	GCGATCGC	0	0.0	150	17	27	67	39	0
11814_psbN.fna	Cyanobium_sp_M30B3	WP_213203423.1	GCGATCGC	0	0.0	150	19	30	60	41	0
11814_psbN.fna	Cyanobium_sp_NIES-981	WP_006909586.1	GCGATCGC	0	0.0	150	23	28	65	34	0
11814_psbN.fna	Cyanobium_sp_NS01	WP_186697383.1	GCGATCGC	0	0.0	150	17	28	63	42	0
11814_psbN.fna	Synechococcus_sp_CBW1002	WP_197157326.1	GCGATCGC	0	0.0	144	25	29	55	35	0
11814_psbN.fna	Synechococcus_sp_CBW1004	WP_197210936.1	GCGATCGC	0	0.0	147	17	31	55	44	0
11814_psbN.fna	Synechococcus_sp_CBW1006	WP_197157326.1	GCGATCGC	0	0.0	144	25	29	55	35	0
11814_psbN.fna	Synechococcus_sp_CBW1108	WP_197147890.1	GCGATCGC	0	0.0	150	22	29	61	38	0
11816_photosystem_II_react...fna	Cyanobium_gracile_PCC_6307	WP_015109632.1	GCGATCGC	0	0.04089878981846467	120	17	32	44	27	0
11816_photosystem_II_react...fna	Cyanobium_sp_M30B3	WP_006172424.1	GCGATCGC	0	0.0	120	18	32	40	30	0
11816_photosystem_II_react...fna	Cyanobium_sp_NIES-981	WP_006172424.1	GCGATCGC	0	0.014022442223473604	120	19	33	39	29	0
11816_photosystem_II_react...fna	Cyanobium_sp_NS01	WP_186697384.1	GCGATCGC	0	0.0	120	20	33	40	27	0
11816_photosystem_II_react...fna	Synechococcus_sp_CBW1002	WP_006172424.1	GCGATCGC	0	0.017528052779342	120	18	34	39	29	0
11816_photosystem_II_react...fna	Synechococcus_sp_CBW1004	WP_006172424.1	GCGATCGC	0	0.007668523090962126	120	18	36	37	29	0
11816_photosystem_II_react...fna	Synechococcus_sp_CBW1006	WP_006172424.1	GCGATCGC	0	0.017528052779342	120	18	34	39	29	0
11816_photosystem_II_react...fna	Synechococcus_sp_CBW1108	WP_006172424.1	GCGATCGC	0	0.017528052779342	120	21	34	38	27	0
11818_3-isopropylmalate_de...fna	Cyanobium_gracile_PCC_6307	WP_015109634.1	GCGATCGC	0	0.05034242006209436	633	79	91	249	214	0
11818_3-isopropylmalate_de...fna	Cyanobium_sp_M30B3	WP_213203425.1	GCGATCGC	1	0.08693754611893513	642	88	98	242	214	0
11818_3-isopropylmalate_de...fna	Cyanobium_sp_NIES-981	WP_087068150.1	GCGATCGC	1	0.09472802555443881	657	91	106	245	215	0
11818_3-isopropylmalate_de...fna	Cyanobium_sp_NS01	WP_186697386.1	GCGATCGC	0	0.010172592310817309	660	92	97	260	211	0
11818_3-isopropylmalate_de...fna	Synechococcus_sp_CBW1002	WP_197171640.1	GCGATCGC	1	0.08994713201143728	660	94	112	247	207	0
11818_3-isopropylmalate_de...fna	Synechococcus_sp_CBW1004	WP_197210938.1	GCGATCGC	0	0.17076611166875033	621	90	96	234	201	0
11818_3-isopropylmalate_de...fna	Synechococcus_sp_CBW1006	WP_197157332.1	GCGATCGC	1	0.06408733155814907	660	94	113	247	206	0
11818_3-isopropylmalate_de...fna	Synechococcus_sp_CBW1108	WP_197147887.1	GCGATCGC	0	0.0	615	97	124	205	189	0
11819_leuC.fna	Cyanobium_gracile_PCC_6307	WP_015109635.1	GCGATCGC	0	0.21482130104710265	1443	200	205	541	497	0
11819_leuC.fna	Cyanobium_sp_M30B3	WP_213203426.1	GCGATCGC	1	0.37970294446663355	1410	203	197	503	507	0
11819_leuC.fna	Cyanobium_sp_NIES-981	WP_087068151.1	GCGATCGC	0	0.15960286816428135	1440	206	212	529	493	0
11819_leuC.fna	Cyanobium_sp_NS01	WP_186697387.1	GCGATCGC	0	0.32230564047351323	1437	199	213	539	486	0
11819_leuC.fna	Synechococcus_sp_CBW1002	WP_197157334.1	GCGATCGC	2	0.4316687888928334	1458	212	218	530	498	0
11819_leuC.fna	Synechococcus_sp_CBW1004	WP_231596864.1	GCGATCGC	1	0.3041440155452003	1518	230	227	542	519	0
11819_leuC.fna	Synechococcus_sp_CBW1006	WP_197157334.1	GCGATCGC	2	0.4316687888928334	1458	213	217	531	497	0
11819_leuC.fna	Synechococcus_sp_CBW1108	WP_197153477.1	GCGATCGC	0	0.4339949192992908	1428	224	230	503	471	0
11822_competence-damage-in...fna	Cyanobium_gracile_PCC_6307	WP_043325682.1	GCGATCGC	1	0.14336237388927744	1275	143	162	443	527	0
11822_competence-damage-in...fna	Cyanobium_sp_M30B3	WP_213203428.1	GCGATCGC	2	0.3227204953351698	1275	157	177	454	487	0
11822_competence-damage-in...fna	Cyanobium_sp_NIES-981	WP_087068158.1	GCGATCGC	1	0.1948847999092226	1248	157	168	433	490	0
11822_competence-damage-in...fna	Cyanobium_sp_NS01	WP_186697390.1	GCGATCGC	0	0.18290083918904715	1281	162	170	466	483	0
11822_competence-damage-in...fna	Synechococcus_sp_CBW1002	WP_197171638.1	GCGATCGC	2	0.2866383298897006	1308	175	191	457	485	0
11822_competence-damage-in...fna	Synechococcus_sp_CBW1004	WP_197210940.1	GCGATCGC	1	0.14629907323479638	1275	165	171	471	468	0
11822_competence-damage-in...fna	Synechococcus_sp_CBW1006	WP_197157340.1	GCGATCGC	1	0.20265244018889336	1308	175	194	456	483	0
11822_competence-damage-in...fna	Synechococcus_sp_CBW1108	WP_197147886.1	GCGATCGC	0	0.12685472142016485	1257	164	196	409	488	0
11823_undecaprenyl-decapre...fna	Cyanobium_gracile_PCC_6307	WP_015109638.1	GCGATCGC	0	0.12074185773748077	1083	114	194	402	373	0
11823_undecaprenyl-decapre...fna	Cyanobium_sp_M30B3	WP_213203429.1	GCGATCGC	1	0.10351113550026735	1089	121	228	393	347	0
11823_undecaprenyl-decapre...fna	Cyanobium_sp_NIES-981	WP_087068159.1	GCGATCGC	0	0.2382040741090222	1116	127	214	412	363	0
11823_undecaprenyl-decapre...fna	Cyanobium_sp_NS01	WP_186697391.1	GCGATCGC	0	0.17790744632148536	1104	120	217	394	373	0
11823_undecaprenyl-decapre...fna	Synechococcus_sp_CBW1002	WP_197157342.1	GCGATCGC	0	0.46680595471625425	1143	124	230	411	378	0
11823_undecaprenyl-decapre...fna	Synechococcus_sp_CBW1004	WP_197210941.1	GCGATCGC	1	0.24027178739776456	1083	121	209	403	350	0
11823_undecaprenyl-decapre...fna	Synechococcus_sp_CBW1006	WP_197157342.1	GCGATCGC	0	0.46680595471625425	1143	124	232	412	375	0
11823_undecaprenyl-decapre...fna	Synechococcus_sp_CBW1108	WP_197147885.1	GCGATCGC	0	0.0	1101	138	255	354	354	0
11824_serine_hydroxymethyl...fna	Cyanobium_gracile_PCC_6307	WP_245552657.1	GCGATCGC	0	0.1973455830652581	1266	202	177	497	390	0
11824_serine_hydroxymethyl...fna	Cyanobium_sp_M30B3	WP_213205398.1	GCGATCGC	0	0.5769839817415299	1254	203	185	476	390	0
11824_serine_hydroxymethyl...fna	Cyanobium_sp_NIES-981	WP_087068160.1	GCGATCGC	0	0.5295252429359628	1287	204	189	481	413	0
11824_serine_hydroxymethyl...fna	Cyanobium_sp_NS01	WP_225875680.1	GCGATCGC	0	0.32191370434956174	1284	200	190	481	413	0
11824_serine_hydroxymethyl...fna	Synechococcus_sp_CBW1002	WP_197158934.1	GCGATCGC	1	0.3734550367496643	1287	210	204	462	411	0
11824_serine_hydroxymethyl...fna	Synechococcus_sp_CBW1004	WP_231596866.1	GCGATCGC	0	0.45413096549640314	1278	211	186	488	393	0
11824_serine_hydroxymethyl...fna	Synechococcus_sp_CBW1006	WP_197158934.1	GCGATCGC	1	0.3734550367496643	1287	210	206	461	410	0
11824_serine_hydroxymethyl...fna	Synechococcus_sp_CBW1108	WP_197147884.1	GCGATCGC	0	0.36650015507969486	1326	218	221	477	410	0
11825_hypothetical_protein.fna	Cyanobium_gracile_PCC_6307	WP_015109640.1	GCGATCGC	0	0.0	240	33	43	91	73	0
11825_hypothetical_protein.fna	Cyanobium_sp_M30B3	WP_213203430.1	GCGATCGC	0	0.0	246	31	43	95	77	0
11825_hypothetical_protein.fna	Cyanobium_sp_NIES-981	WP_087068161.1	GCGATCGC	0	0.0	240	34	45	88	73	0
11825_hypothetical_protein.fna	Cyanobium_sp_NS01	WP_186697392.1	GCGATCGC	0	0.0	240	37	42	92	69	0
11825_hypothetical_protein.fna	Synechococcus_sp_CBW1002	WP_197157344.1	GCGATCGC	0	0.0	246	32	42	96	76	0
11825_hypothetical_protein.fna	Synechococcus_sp_CBW1004	WP_197210942.1	GCGATCGC	0	0.03308102996819279	276	35	48	105	88	0
11825_hypothetical_protein.fna	Synechococcus_sp_CBW1006	WP_197157344.1	GCGATCGC	0	0.0	246	32	42	96	76	0
11825_hypothetical_protein.fna	Synechococcus_sp_CBW1108	WP_197147883.1	GCGATCGC	0	0.0	267	49	47	100	71	0
11826_DUF3181_family_prote...fna	Cyanobium_gracile_PCC_6307	WP_015109641.1	GCGATCGC	0	0.06807493465104865	288	35	46	103	104	0
11826_DUF3181_family_prote...fna	Cyanobium_sp_M30B3	WP_213203431.1	GCGATCGC	0	0.0	291	37	48	97	109	0
11826_DUF3181_family_prote...fna	Cyanobium_sp_NIES-981	WP_087068162.1	GCGATCGC	0	0.0	291	36	42	100	113	0
11826_DUF3181_family_prote...fna	Cyanobium_sp_NS01	WP_186697393.1	GCGATCGC	0	0.037231394952321216	291	37	45	104	105	0
11826_DUF3181_family_prote...fna	Synechococcus_sp_CBW1002	WP_197157346.1	GCGATCGC	0	0.0	288	39	43	102	104	0
11826_DUF3181_family_prote...fna	Synechococcus_sp_CBW1004	WP_197210943.1	GCGATCGC	0	0.27075258099848903	288	38	45	105	100	0
11826_DUF3181_family_prote...fna	Synechococcus_sp_CBW1006	WP_197157346.1	GCGATCGC	0	0.0	288	39	43	102	104	0
11826_DUF3181_family_prote...fna	Synechococcus_sp_CBW1108	WP_197147882.1	GCGATCGC	0	0.0255300993958774	291	46	52	102	91	0
11827_cytochrome-c_oxidase.fna	Cyanobium_gracile_PCC_6307	WP_015109642.1	GCGATCGC	0	0.0	258	40	43	86	89	0
11827_cytochrome-c_oxidase.fna	Cyanobium_sp_M30B3	WP_213203432.1	GCGATCGC	0	0.024293284335754475	261	48	38	73	102	0
11827_cytochrome-c_oxidase.fna	Cyanobium_sp_NIES-981	WP_087068163.1	GCGATCGC	0	0.0	261	39	38	90	94	0
11827_cytochrome-c_oxidase.fna	Cyanobium_sp_NS01	WP_186697394.1	GCGATCGC	0	0.0	261	43	43	80	95	0
11827_cytochrome-c_oxidase.fna	Synechococcus_sp_CBW1002	WP_197157348.1	GCGATCGC	0	0.0	267	49	41	80	97	0
11827_cytochrome-c_oxidase.fna	Synechococcus_sp_CBW1004	WP_197210944.1	GCGATCGC	0	0.005089001049554817	258	44	43	75	96	0
11827_cytochrome-c_oxidase.fna	Synechococcus_sp_CBW1006	WP_197157348.1	GCGATCGC	0	0.0	267	49	43	79	96	0
11827_cytochrome-c_oxidase.fna	Synechococcus_sp_CBW1108	WP_197147881.1	GCGATCGC	0	0.09919757770433078	261	50	48	67	96	0
11828_murJ.fna	Cyanobium_gracile_PCC_6307	WP_015109643.1	GCGATCGC	0	0.08979097538644336	1605	157	282	581	585	0
11828_murJ.fna	Cyanobium_sp_M30B3	WP_213203433.1	GCGATCGC	1	0.312124489007248	1620	157	303	555	605	0
11828_murJ.fna	Cyanobium_sp_NIES-981	WP_087068164.1	GCGATCGC	0	0.3302018115694316	1623	156	292	562	613	0
11828_murJ.fna	Cyanobium_sp_NS01	WP_186697395.1	GCGATCGC	0	0.22690819092339262	1623	166	295	555	607	0
11828_murJ.fna	Synechococcus_sp_CBW1002	WP_197171629.1	GCGATCGC	0	0.44572489224390155	1617	170	309	537	601	0
11828_murJ.fna	Synechococcus_sp_CBW1004	WP_197210945.1	GCGATCGC	0	0.2584231633673237	1671	192	293	571	615	0
11828_murJ.fna	Synechococcus_sp_CBW1006	WP_197157356.1	GCGATCGC	0	0.4426485173271738	1617	171	309	540	597	0
11828_murJ.fna	Synechococcus_sp_CBW1108	WP_197147880.1	GCGATCGC	0	0.1700271486592239	1626	161	345	525	595	0
11829_sfsA.fna	Cyanobium_gracile_PCC_6307	WP_015109644.1	GCGATCGC	0	0.19946458582895957	759	102	105	261	291	0
11829_sfsA.fna	Cyanobium_sp_M30B3	WP_213203434.1	GCGATCGC	0	0.0	831	120	111	302	298	0
11829_sfsA.fna	Cyanobium_sp_NIES-981	WP_087069312.1	GCGATCGC	0	0.04155467237312681	756	90	106	278	282	0
11829_sfsA.fna	Cyanobium_sp_NS01	WP_186697396.1	GCGATCGC	0	0.0	759	101	102	269	287	0
11829_sfsA.fna	Synechococcus_sp_CBW1002	WP_197172106.1	GCGATCGC	0	0.06217470578643582	777	113	110	274	280	0
11829_sfsA.fna	Synechococcus_sp_CBW1004	WP_197210946.1	GCGATCGC	0	0.10578657677853902	786	99	118	269	300	0
11829_sfsA.fna	Synechococcus_sp_CBW1006	WP_197158935.1	GCGATCGC	0	0.10155201945117855	777	105	107	279	286	0
11829_sfsA.fna	Synechococcus_sp_CBW1108	WP_231596172.1	GCGATCGC	0	0.008208594696537522	765	117	112	271	265	0
11830_4-hydroxy-3-methylbu...fna	Cyanobium_gracile_PCC_6307	WP_015109647.1	GCGATCGC	0	0.08004097333263858	1209	217	183	437	372	0
11830_4-hydroxy-3-methylbu...fna	Cyanobium_sp_M30B3	WP_213203435.1	GCGATCGC	0	0.0656021740843281	1221	226	189	412	394	0
11830_4-hydroxy-3-methylbu...fna	Cyanobium_sp_NIES-981	WP_087068165.1	GCGATCGC	0	0.13740785975073955	1227	224	190	406	407	0
11830_4-hydroxy-3-methylbu...fna	Cyanobium_sp_NS01	WP_186697397.1	GCGATCGC	0	0.14163839730464162	1227	221	192	414	400	0
11830_4-hydroxy-3-methylbu...fna	Synechococcus_sp_CBW1002	WP_197171627.1	GCGATCGC	0	0.0926113086317387	1224	224	196	426	378	0
11830_4-hydroxy-3-methylbu...fna	Synechococcus_sp_CBW1004	WP_197210947.1	GCGATCGC	1	0.17708422410106395	1197	214	202	386	395	0
11830_4-hydroxy-3-methylbu...fna	Synechococcus_sp_CBW1006	WP_197158936.1	GCGATCGC	0	0.09438232035412773	1200	217	193	416	374	0
11830_4-hydroxy-3-methylbu...fna	Synechococcus_sp_CBW1108	WP_197147878.1	GCGATCGC	0	0.07995382265030236	1197	238	206	403	350	0
11831_DUF1997_domain-conta...fna	Cyanobium_gracile_PCC_6307	WP_015109648.1	GCGATCGC	0	0.013493198256146829	678	86	104	261	227	0
11831_DUF1997_domain-conta...fna	Cyanobium_sp_M30B3	WP_213205399.1	GCGATCGC	0	0.026831038334378686	525	79	93	176	177	0
11831_DUF1997_domain-conta...fna	Cyanobium_sp_NIES-981	WP_087068166.1	GCGATCGC	0	0.0	651	101	100	232	218	0
11831_DUF1997_domain-conta...fna	Cyanobium_sp_NS01	WP_225875957.1	GCGATCGC	0	0.03397438051918125	597	86	102	203	206	0
11831_DUF1997_domain-conta...fna	Synechococcus_sp_CBW1002	WP_197158937.1	GCGATCGC	0	0.0502631200588529	654	108	114	217	215	0
11831_DUF1997_domain-conta...fna	Synechococcus_sp_CBW1004	WP_231597385.1	GCGATCGC	0	0.03692113316928237	651	100	110	224	217	0
11831_DUF1997_domain-conta...fna	Synechococcus_sp_CBW1006	WP_197158937.1	GCGATCGC	0	0.07036836808239408	654	109	114	215	216	0
11831_DUF1997_domain-conta...fna	Synechococcus_sp_CBW1108	WP_231596658.1	GCGATCGC	0	0.01968947984650802	633	107	121	219	186	0
11832_DUF4079_domain-conta...fna	Cyanobium_gracile_PCC_6307	WP_015109649.1	GCGATCGC	0	0.0	477	75	92	171	139	0
11832_DUF4079_domain-conta...fna	Cyanobium_sp_M30B3	WP_213203436.1	GCGATCGC	0	0.008509284952185593	465	82	84	150	149	0
11832_DUF4079_domain-conta...fna	Cyanobium_sp_NIES-981	WP_087068167.1	GCGATCGC	0	0.0	468	83	84	165	136	0
11832_DUF4079_domain-conta...fna	Cyanobium_sp_NS01	WP_186697398.1	GCGATCGC	0	0.0	468	83	91	147	147	0
11832_DUF4079_domain-conta...fna	Synechococcus_sp_CBW1002	WP_197171626.1	GCGATCGC	0	0.0	471	77	88	159	147	0
11832_DUF4079_domain-conta...fna	Synechococcus_sp_CBW1004	WP_197210948.1	GCGATCGC	0	0.028096571981070052	474	79	89	161	145	0
11832_DUF4079_domain-conta...fna	Synechococcus_sp_CBW1006	WP_197157357.1	GCGATCGC	0	0.0	471	77	88	161	145	0
11832_DUF4079_domain-conta...fna	Synechococcus_sp_CBW1108	WP_197147877.1	GCGATCGC	0	0.020687508351287572	465	89	106	134	136	0
11833_purH.fna	Cyanobium_gracile_PCC_6307	WP_015109650.1	GCGATCGC	0	0.11380645385261862	1545	202	217	567	559	0
11833_purH.fna	Cyanobium_sp_M30B3	WP_213203437.1	GCGATCGC	0	0.12418686236560744	1557	215	212	577	553	0
11833_purH.fna	Cyanobium_sp_NIES-981	WP_087068168.1	GCGATCGC	0	0.10366302398021918	1581	218	225	559	579	0
11833_purH.fna	Cyanobium_sp_NS01	WP_186697399.1	GCGATCGC	0	0.14241083495637719	1581	224	212	584	561	0
11833_purH.fna	Synechococcus_sp_CBW1002	WP_197171624.1	GCGATCGC	0	0.14585882217390544	1584	217	226	572	569	0
11833_purH.fna	Synechococcus_sp_CBW1004	WP_197210949.1	GCGATCGC	1	0.28411521970472564	1560	228	206	603	523	0
11833_purH.fna	Synechococcus_sp_CBW1006	WP_197157358.1	GCGATCGC	0	0.1454581111239771	1584	219	223	577	565	0
11833_purH.fna	Synechococcus_sp_CBW1108	WP_197147876.1	GCGATCGC	0	0.20432088942711743	1536	243	271	492	530	0
11834_dienelactone_hydrola...fna	Cyanobium_gracile_PCC_6307	WP_245552658.1	GCGATCGC	0	0.0	588	66	91	214	217	0
11834_dienelactone_hydrola...fna	Cyanobium_sp_M30B3	WP_213203438.1	GCGATCGC	0	0.06645803970470826	651	83	88	234	246	0
11834_dienelactone_hydrola...fna	Cyanobium_sp_NIES-981	WP_225867324.1	GCGATCGC	0	0.010620226006753369	654	81	102	235	236	0
11834_dienelactone_hydrola...fna	Cyanobium_sp_NS01	WP_225875681.1	GCGATCGC	0	0.0	639	76	90	232	241	0
11834_dienelactone_hydrola...fna	Synechococcus_sp_CBW1002	WP_197171622.1	GCGATCGC	0	0.06030451750982787	651	95	96	236	224	0
