OG0001946		WP_009544510.1, WP_009544512.1	WP_015785251.1			
OG0001947		WP_009544517.1, WP_009545099.1	WP_015957347.1			
OG0001948		WP_009544540.1	WP_241392602.1			WP_232014461.1
OG0001949		WP_009544541.1, WP_009544920.1, WP_243397359.1				
OG0001950		WP_009544549.1	WP_012594175.1, WP_012596697.1			
OG0001951		WP_009544552.1	WP_012595660.1, WP_012595900.1			
OG0001952		WP_009544555.1, WP_009547554.1	WP_012593641.1			
OG0001953		WP_009544558.1	WP_012593646.1			WP_119260495.1
OG0001954		WP_009544584.1	WP_015783978.1			WP_119261014.1
OG0001955		WP_009544593.1	WP_012593487.1, WP_012594996.1			
OG0001956		WP_009544596.1	WP_012595016.1			WP_119260116.1
OG0001957		WP_009544616.1	WP_012596703.1			WP_119260486.1
OG0001958		WP_009544617.1	WP_012596702.1			WP_119260487.1
OG0001959		WP_009544633.1	WP_012595949.1, WP_012596499.1			
OG0001960		WP_009544640.1	WP_012595950.1, WP_012596509.1			
OG0001961		WP_009544642.1	WP_012595948.1, WP_012596498.1			
OG0001962		WP_009544664.1			WP_084220207.1	WP_119261020.1
OG0001963		WP_009544673.1	WP_012595912.1			WP_119259601.1
OG0001964		WP_009544700.1			WP_044105791.1	WP_119259426.1
OG0001965		WP_009544703.1	WP_012594136.1			WP_119259800.1
OG0001966		WP_009544712.1	WP_012595428.1			WP_119259592.1
OG0001967		WP_009544738.1	WP_015785306.1			WP_172582013.1
OG0001968		WP_009544749.1	WP_012593437.1, WP_012596293.1			
OG0001969		WP_009544754.1	WP_015785373.1			WP_172582038.1
OG0001970		WP_009544761.1	WP_012593851.1			WP_232014599.1
OG0001971		WP_009544763.1	WP_012593849.1			WP_232014557.1
OG0001972		WP_009544766.1, WP_009546691.1	WP_012593867.1			
OG0001973		WP_009544770.1, WP_009546337.1	WP_012596175.1			
OG0001974		WP_009544781.1	WP_012595375.1			WP_119259897.1
OG0001975		WP_009544791.1, WP_009546741.1	WP_012597255.1			
OG0001976		WP_009544792.1, WP_009544798.1, WP_009546883.1				
OG0001977		WP_009544800.1, WP_009547269.1	WP_012595238.1			
OG0001978		WP_009544838.1, WP_009547116.1, WP_009547838.1				
OG0001979		WP_009544864.1, WP_009546573.1	WP_012594096.1			
OG0001980		WP_009544865.1, WP_009547569.1	WP_015957429.1			
OG0001981		WP_009544916.1, WP_009547573.1	WP_012595434.1			
OG0001982		WP_009544917.1, WP_009547576.1	WP_012596251.1			
OG0001983		WP_009544950.1, WP_009546943.1	WP_012593897.1			
OG0001984		WP_009544971.1	WP_012594223.1			WP_119260372.1
OG0001985		WP_009544996.1, WP_009547246.1, WP_243397445.1				
OG0001986		WP_009545019.1	WP_015785418.1			WP_119259378.1
OG0001987		WP_009545050.1, WP_009545583.1	WP_012595627.1			
OG0001988		WP_009545072.1, WP_012362166.1	WP_012597150.1			
OG0001989		WP_009545077.1, WP_009546329.1	WP_012595453.1			
OG0001990		WP_009545083.1, WP_009547080.1	WP_012596266.1			
OG0001991		WP_009545122.1	WP_012593856.1			WP_119259607.1
OG0001992		WP_009545128.1, WP_009545786.1	WP_015785096.1			
OG0001993		WP_009545130.1	WP_012594681.1, WP_012596773.1			
OG0001994		WP_009545135.1	WP_012595264.1			WP_172582000.1
OG0001995		WP_009545164.1	WP_012594104.1			WP_119260503.1
OG0001996		WP_009545175.1	WP_015957444.1			WP_172582006.1
OG0001997		WP_009545186.1	WP_012596176.1, WP_012597171.1			
OG0001998		WP_009545189.1	WP_012595209.1		WP_145972228.1	
OG0001999		WP_009545191.1, WP_009547464.1	WP_012595033.1			
OG0002000		WP_009545232.1	WP_012593839.1			WP_119260303.1
OG0002001		WP_009545258.1, WP_012362534.1	WP_041229644.1			
OG0002002		WP_009545265.1	WP_012593081.1, WP_012594566.1			
OG0002003		WP_009545275.1, WP_009547388.1	WP_012593913.1			
OG0002004		WP_009545279.1	WP_012594280.1, WP_012596885.1			
OG0002005		WP_009545281.1	WP_012596810.1			WP_145961872.1
OG0002006		WP_009545289.1	WP_012593695.1, WP_012595001.1			
OG0002007		WP_009545298.1	WP_012596062.1			WP_119259507.1
OG0002008		WP_009545301.1			WP_052470601.1	WP_232014539.1
OG0002009		WP_009545313.1	WP_012596685.1		WP_044107697.1	
OG0002010		WP_009545341.1, WP_009545537.1	WP_012595817.1			
OG0002011		WP_009545352.1	WP_012593713.1, WP_012595775.1			
OG0002012		WP_009545386.1	WP_012593693.1			WP_119260080.1
OG0002013		WP_009545404.1	WP_012594379.1			WP_119259794.1
OG0002014		WP_009545430.1			WP_044106055.1	WP_119259685.1
OG0002015		WP_009545444.1, WP_009547555.1	WP_012596000.1			
OG0002016		WP_009545459.1, WP_009547732.1	WP_015957375.1			
OG0002017		WP_009545506.1	WP_012595161.1, WP_015957352.1			
OG0002018		WP_009545530.1, WP_009547455.1	WP_012594023.1			
OG0002019		WP_009545531.1	WP_012596403.1, WP_012596414.1			
OG0002020		WP_009545567.1	WP_012594643.1			WP_119260483.1
OG0002021		WP_009545570.1, WP_009547609.1	WP_012594599.1			
OG0002022		WP_009545632.1, WP_009545633.1, WP_009547715.1				
OG0002023		WP_009545662.1, WP_009547560.1	WP_012593890.1			
OG0002024		WP_009545681.1	WP_012596651.1		WP_171816394.1	
OG0002025		WP_009545693.1, WP_009546307.1, WP_009547728.1				
OG0002026		WP_009545699.1, WP_009545700.1	WP_012596040.1			
OG0002027		WP_009545701.1, WP_009546415.1	WP_012596041.1			
OG0002028		WP_009545754.1	WP_012595155.1			WP_119260865.1
OG0002029		WP_009545771.1	WP_012594651.1			WP_172582014.1
OG0002030		WP_009545773.1	WP_012596926.1		WP_232509854.1	
OG0002031		WP_009545821.1, WP_009546759.1	WP_012596103.1			
OG0002032		WP_009545823.1, WP_009547004.1	WP_015957405.1			
OG0002033		WP_009545824.1, WP_009547005.1	WP_012593103.1			
OG0002034		WP_009545843.1	WP_012595231.1, WP_012596791.1			
OG0002035		WP_009545880.1	WP_012593584.1			WP_172582081.1
OG0002036		WP_009545883.1	WP_012595874.1			WP_119260857.1
OG0002037		WP_009545905.1, WP_009546309.1	WP_012594804.1			
OG0002038		WP_009545927.1, WP_009546026.1	WP_012596300.1			
OG0002039		WP_009545945.1, WP_009547571.1	WP_012595448.1			
OG0002040		WP_009545970.1, WP_024750197.1	WP_012593453.1			
OG0002041		WP_009545971.1, WP_009546823.1	WP_012593454.1			
OG0002042		WP_009545979.1	WP_012594939.1			WP_232014468.1
OG0002043		WP_009546014.1, WP_009547771.1	WP_012595710.1			
OG0002044		WP_009546024.1	WP_012594164.1			WP_119260365.1
OG0002045		WP_009546051.1	WP_012594915.1			WP_119260034.1
OG0002046		WP_009546052.1	WP_012593442.1, WP_241392654.1			
OG0002047		WP_009546063.1			WP_044105695.1	WP_119259364.1
OG0002048		WP_009546070.1, WP_009546544.1	WP_012594827.1			
OG0002049		WP_009546097.1, WP_009546101.1, WP_009547155.1				
OG0002050		WP_009546105.1	WP_012594946.1, WP_012595203.1			
OG0002051		WP_009546107.1	WP_012594508.1			WP_119260611.1
OG0002052		WP_009546126.1	WP_012596125.1			WP_119260714.1
OG0002053		WP_009546168.1, WP_009546342.1, WP_012362651.1				
OG0002054		WP_009546210.1			WP_044105494.1	WP_119260141.1
OG0002055		WP_009546231.1, WP_009547890.1, WP_009547967.1				
OG0002056		WP_009546232.1, WP_009546261.1, WP_009547892.1				
OG0002057		WP_009546241.1, WP_009546900.1	WP_012595191.1			
OG0002058		WP_009546244.1, WP_009547334.1, WP_009547641.1				
OG0002059		WP_009546287.1, WP_009546288.1, WP_243397455.1				
OG0002060		WP_009546290.1, WP_009547213.1	WP_012594663.1			
OG0002061		WP_009546332.1, WP_009547727.1, WP_009547894.1				
OG0002062		WP_009546336.1	WP_012593040.1, WP_012594534.1			
OG0002063		WP_009546346.1, WP_009547095.1	WP_012594462.1			
OG0002064		WP_009546383.1, WP_009547342.1	WP_015785118.1			
OG0002065		WP_009546523.1	WP_012596046.1			WP_119260640.1
OG0002066		WP_009546586.1, WP_009547062.1	WP_012594565.1			
OG0002067		WP_009546606.1	WP_012596490.1			WP_119260002.1
OG0002068		WP_009546664.1			WP_044107009.1	WP_119260565.1
OG0002069		WP_009546695.1	WP_012594764.1			WP_119259450.1
OG0002070		WP_009546698.1			WP_044106985.1	WP_119260581.1
OG0002071		WP_009546699.1	WP_012594079.1			WP_119259855.1
OG0002072		WP_009546701.1	WP_012597234.1			WP_119259706.1
OG0002073		WP_009546710.1, WP_012358605.1	WP_012595679.1			
OG0002074		WP_009546742.1, WP_024750169.1	WP_015957311.1			
OG0002075		WP_009546765.1, WP_012362304.1	WP_012595996.1			
OG0002076		WP_009546788.1	WP_012593813.1		WP_044105904.1	
OG0002077		WP_009546796.1	WP_012596744.1, WP_015785372.1			
OG0002078		WP_009546797.1			WP_044106418.1	WP_119259966.1
OG0002079		WP_009546829.1	WP_012593438.1, WP_012593669.1			
OG0002080		WP_009546860.1, WP_009547496.1	WP_012594409.1			
OG0002081		WP_009546878.1			WP_044106441.1	WP_119259979.1
OG0002082		WP_009546889.1	WP_012594859.1, WP_015957411.1			
OG0002083		WP_009546890.1	WP_015785353.1			WP_119260010.1
OG0002084		WP_009546960.1	WP_012595215.1, WP_012596385.1			
OG0002085		WP_009547045.1	WP_012595298.1			WP_119260228.1
OG0002086		WP_009547061.1	WP_015957396.1			WP_172582094.1
OG0002087		WP_009547085.1	WP_012594816.1			WP_119260011.1
OG0002088		WP_009547161.1	WP_012595153.1			WP_232014467.1
OG0002089		WP_009547189.1	WP_012596014.1, WP_012596996.1			
OG0002090		WP_009547198.1			WP_044107316.1	WP_119260302.1
OG0002091		WP_009547237.1	WP_012594381.1		WP_084220215.1	
OG0002092		WP_009547255.1			WP_044107664.1	WP_119261016.1
OG0002093		WP_009547288.1	WP_012595226.1			WP_119260783.1
OG0002094		WP_009547330.1	WP_012594030.1, WP_012594758.1			
OG0002095		WP_009547333.1, WP_009547640.1, WP_009547736.1				
OG0002096		WP_009547367.1	WP_015785175.1			WP_119259836.1
OG0002097		WP_009547405.1	WP_012594904.1		WP_052470633.1	
OG0002098		WP_009547415.1	WP_012595750.1, WP_015785094.1			
OG0002099		WP_009547441.1			WP_044106284.1	WP_119259853.1
OG0002100		WP_009547449.1			WP_044107115.1	WP_119260461.1
OG0002101		WP_009547483.1	WP_012594533.1, WP_012597099.1			
OG0002102		WP_009547486.1	WP_012594928.1		WP_232509923.1	
OG0002103		WP_009547487.1	WP_012594927.1, WP_012595372.1			
OG0002104		WP_009547494.1, WP_012361732.1	WP_012593721.1			
OG0002105		WP_009547500.1	WP_012594669.1, WP_012595382.1			
OG0002106		WP_009547512.1	WP_012594060.1, WP_015957280.1			
OG0002107		WP_009547532.1, WP_009547536.1, WP_009547537.1				
OG0002108		WP_009547561.1			WP_044105705.1	WP_119259371.1
OG0002109		WP_009547574.1	WP_012594967.1, WP_241392689.1			
OG0002110		WP_009547589.1	WP_012595999.1		WP_171816425.1	
OG0002111		WP_009547599.1	WP_012595403.1			WP_119259784.1
OG0002112		WP_009547611.1	WP_012593571.1			WP_119259291.1
OG0002113		WP_009547618.1	WP_012593770.1			WP_232014556.1
OG0002114		WP_009547627.1	WP_012595836.1, WP_241392575.1			
OG0002115		WP_009547628.1	WP_012595837.1, WP_012596562.1			
OG0002116		WP_009547804.1	WP_012593394.1, WP_012594576.1			
OG0002117		WP_009547818.1	WP_012593854.1			WP_119259743.1
OG0002118		WP_009547866.1	WP_012596265.1, WP_012596900.1			
OG0002119		WP_009547909.1	WP_012595197.1, WP_012595202.1			
OG0002120		WP_009547919.1, WP_012361557.1, WP_207758827.1				
OG0002121		WP_009547941.1, WP_243397465.1	WP_012593039.1			
OG0002122		WP_009547958.1, WP_009547976.1, WP_012358624.1				
OG0002123		WP_009547960.1, WP_243397416.1	WP_012597137.1			
OG0002124		WP_009547962.1	WP_012595667.1, WP_012597072.1			
OG0002125		WP_012361448.1	WP_015784283.1			WP_119259588.1
OG0002126		WP_012361478.1			WP_171816401.1	WP_119260014.1
OG0002127		WP_012361640.1	WP_012595391.1, WP_012595992.1			
OG0002128		WP_012361765.1	WP_015785187.1			WP_232014604.1
OG0002129		WP_012362164.1			WP_044106657.1	WP_119261045.1
OG0002130		WP_012362204.1	WP_012595262.1			WP_172582016.1
OG0002131		WP_012362205.1	WP_012596301.1			WP_232014578.1
OG0002132		WP_012362548.1	WP_012593862.1		WP_044105962.1	
OG0002133		WP_024750124.1	WP_012593547.1, WP_012596655.1			
OG0002134		WP_024750192.1	WP_012596707.1			WP_119260371.1
OG0002135		WP_024750203.1	WP_015785210.1			WP_119259529.1
OG0002136		WP_024750250.1	WP_012593941.1			WP_119260839.1
OG0002137		WP_024750273.1	WP_241392675.1			WP_119260121.1
OG0002138		WP_024750304.1	WP_012596712.1			WP_232014620.1
OG0002139		WP_024750368.1	WP_012595458.1			WP_119260237.1
OG0002140		WP_035857660.1	WP_012596625.1			WP_119259731.1
OG0002141		WP_071818209.1			WP_084220210.1	WP_084220210.1
OG0002142		WP_156922833.1			WP_052470604.1	WP_145961876.1
OG0002143		WP_156922848.1, WP_198019414.1	WP_203427665.1			
OG0002144		WP_182670741.1	WP_012595650.1, WP_241392656.1			
OG0002145		WP_243397365.1	WP_012594911.1, WP_071819087.1			
OG0002146		WP_243397443.1	WP_241392726.1			WP_119260098.1
OG0002147			WP_012593049.1, WP_012594751.1, WP_012596514.1			
OG0002148			WP_012593435.1, WP_012596587.1, WP_012596589.1			
OG0002149			WP_012593494.1		WP_044105765.1	WP_119259409.1
OG0002150			WP_012593544.1		WP_044105819.1	WP_119259457.1
OG0002151			WP_012593594.1, WP_012594087.1, WP_012597134.1			
OG0002152			WP_012593596.1, WP_203427706.1, WP_241392608.1			
OG0002153			WP_012593857.1, WP_012594726.1, WP_012596335.1			
OG0002154			WP_012594008.1		WP_044107181.1	WP_119260413.1
OG0002155			WP_012594154.1, WP_012595842.1, WP_012596965.1			
OG0002156			WP_012594335.1		WP_044106371.1	WP_119259927.1
OG0002157			WP_012594336.1		WP_044106373.1	WP_119259928.1
OG0002158			WP_012594383.1		WP_044107409.1	WP_119260220.1
OG0002159			WP_012594505.1		WP_171816363.1	WP_172582042.1
OG0002160			WP_012594516.1		WP_044107268.1	WP_119260340.1
OG0002161			WP_012594580.1		WP_044107179.1	WP_119260415.1
OG0002162			WP_012595068.1, WP_012596121.1, WP_012597197.1			
OG0002163			WP_012595141.1		WP_044106415.1	WP_119259965.1
OG0002164			WP_012595413.1		WP_171816424.1	WP_172582076.1
OG0002165			WP_012595460.1		WP_044105700.1	WP_232014536.1
OG0002166			WP_012595493.1		WP_171816386.1	WP_172582022.1
OG0002167			WP_012595514.1, WP_241392562.1, WP_241392563.1			
OG0002168			WP_012595693.1		WP_044105611.1	WP_119259298.1
OG0002169			WP_012596535.1		WP_044107490.1	WP_119260167.1
OG0002170			WP_012596539.1		WP_044106745.1	WP_119260792.1
OG0002171			WP_012596988.1		WP_044107224.1	WP_119260374.1
OG0002172			WP_015785164.1		WP_084220205.1	WP_119260683.1
OG0002173			WP_015785386.1, WP_015957417.1, WP_015957421.1			
OG0002174			WP_241392577.1		WP_145972223.1	WP_172582010.1
OG0002175			WP_241392633.1		WP_044106474.1	WP_119259998.1
OG0002176	WP_012953959.1			WP_229636934.1		
OG0002177	WP_012954097.1			WP_229637063.1		
OG0002178	WP_041487778.1			WP_040054569.1		
OG0002179	WP_167884951.1			WP_229637003.1		
OG0002180	WP_236608149.1			WP_229637725.1		
OG0002181	WP_261330634.1			WP_261345097.1		
OG0002182		WP_007303855.1	WP_012593901.1			
OG0002183		WP_008272520.1	WP_012595175.1			
OG0002184		WP_008273783.1	WP_012596811.1			
OG0002185		WP_008274784.1	WP_012594550.1			
OG0002186		WP_008275802.1	WP_012594969.1			
OG0002187		WP_008278102.1	WP_012596224.1			
OG0002188		WP_008278187.1	WP_012593108.1			
OG0002189		WP_009543033.1	WP_012595641.1			
OG0002190		WP_009543045.1	WP_012594912.1			
OG0002191		WP_009543046.1	WP_012593751.1			
OG0002192		WP_009543048.1	WP_012595369.1			
OG0002193		WP_009543052.1	WP_012594043.1			
OG0002194		WP_009543053.1	WP_012593477.1			
OG0002195		WP_009543056.1	WP_012595565.1			
OG0002196		WP_009543061.1	WP_012594298.1			
OG0002197		WP_009543064.1	WP_012594299.1			
OG0002198		WP_009543066.1	WP_015785185.1			
OG0002199		WP_009543071.1	WP_012594720.1			
OG0002200		WP_009543072.1	WP_012596897.1			
OG0002201		WP_009543073.1	WP_012593949.1			
OG0002202		WP_009543084.1	WP_241392593.1			
OG0002203		WP_009543088.1	WP_241392566.1			
OG0002204		WP_009543089.1	WP_012595086.1			
OG0002205		WP_009543090.1	WP_012594168.1			
OG0002206		WP_009543096.1	WP_012594222.1			
OG0002207		WP_009543102.1	WP_012594519.1			
OG0002208		WP_009543103.1	WP_241392664.1			
OG0002209		WP_009543104.1	WP_012593564.1			
OG0002210		WP_009543105.1	WP_012593565.1			
OG0002211		WP_009543109.1	WP_012596863.1			
OG0002212		WP_009543120.1	WP_012595212.1			
OG0002213		WP_009543125.1, WP_009543701.1				
OG0002214		WP_009543126.1	WP_012594162.1			
OG0002215		WP_009543127.1	WP_012594231.1			
OG0002216		WP_009543130.1	WP_012594553.1			
OG0002217		WP_009543133.1	WP_012596077.1			
OG0002218		WP_009543140.1	WP_012594412.1			
OG0002219		WP_009543145.1	WP_012594388.1			
OG0002220		WP_009543149.1	WP_015785104.1			
OG0002221		WP_009543179.1	WP_012596078.1			
OG0002222		WP_009543184.1	WP_015785190.1			
OG0002223		WP_009543188.1, WP_009547178.1				
OG0002224		WP_009543191.1	WP_012594869.1			
OG0002225		WP_009543192.1	WP_012594867.1			
OG0002226		WP_009543193.1	WP_012594868.1			
OG0002227		WP_009543197.1, WP_009546353.1				
OG0002228		WP_009543200.1, WP_009546354.1				
OG0002229		WP_009543202.1	WP_015785121.1			
OG0002230		WP_009543203.1, WP_009543629.1				
OG0002231		WP_009543214.1				WP_145961880.1
OG0002232		WP_009543219.1	WP_012594786.1			
OG0002233		WP_009543220.1	WP_015957288.1			
OG0002234		WP_009543229.1	WP_012593519.1			
OG0002235		WP_009543231.1	WP_012594603.1			
OG0002236		WP_009543237.1	WP_012595798.1			
OG0002237		WP_009543238.1	WP_015957295.1			
OG0002238		WP_009543242.1	WP_012597132.1			
OG0002239		WP_009543247.1	WP_012594687.1			
OG0002240		WP_009543253.1	WP_012595028.1			
OG0002241		WP_009543260.1, WP_012361895.1				
OG0002242		WP_009543264.1	WP_012596491.1			
OG0002243		WP_009543275.1	WP_012595749.1			
OG0002244		WP_009543283.1	WP_012597240.1			
OG0002245		WP_009543298.1	WP_012593926.1			
OG0002246		WP_009543299.1	WP_012593927.1			
OG0002247		WP_009543305.1, WP_009543306.1				
OG0002248		WP_009543310.1	WP_012595286.1			
OG0002249		WP_009543316.1	WP_012595780.1			
OG0002250		WP_009543317.1	WP_015785156.1			
OG0002251		WP_009543321.1	WP_012596110.1			
OG0002252		WP_009543326.1	WP_012596879.1			
OG0002253		WP_009543329.1	WP_012594183.1			
OG0002254		WP_009543333.1	WP_012596653.1			
OG0002255		WP_009543339.1	WP_012595285.1			
OG0002256		WP_009543340.1	WP_012595284.1			
OG0002257		WP_009543342.1	WP_012597159.1			
OG0002258		WP_009543345.1	WP_049769529.1			
OG0002259		WP_009543348.1	WP_012594898.1			
OG0002260		WP_009543359.1	WP_012593578.1			
OG0002261		WP_009543360.1, WP_009543378.1				
OG0002262		WP_009543363.1, WP_009545241.1				
OG0002263		WP_009543364.1, WP_009544895.1				
OG0002264		WP_009543384.1, WP_243397357.1				
OG0002265		WP_009543394.1, WP_009546549.1				
OG0002266		WP_009543395.1	WP_012593671.1			
OG0002267		WP_009543406.1	WP_012594822.1			
OG0002268		WP_009543412.1	WP_012593864.1			
OG0002269		WP_009543414.1	WP_012594148.1			
OG0002270		WP_009543420.1	WP_012596294.1			
OG0002271		WP_009543421.1	WP_012596292.1			
OG0002272		WP_009543427.1	WP_012594076.1			
OG0002273		WP_009543428.1	WP_012595920.1			
OG0002274		WP_009543429.1	WP_012596467.1			
OG0002275		WP_009543432.1	WP_012597173.1			
OG0002276		WP_009543447.1	WP_012597025.1			
OG0002277		WP_009543448.1	WP_012597186.1			
OG0002278		WP_009543452.1	WP_012595786.1			
OG0002279		WP_009543453.1	WP_012595785.1			
OG0002280		WP_009543464.1	WP_012596675.1			
OG0002281		WP_009543470.1	WP_012596821.1			
OG0002282		WP_009543485.1	WP_012596774.1			
OG0002283		WP_009543493.1, WP_243397447.1				
OG0002284		WP_009543499.1	WP_012595674.1			
OG0002285		WP_009543500.1	WP_012596649.1			
OG0002286		WP_009543503.1	WP_012594968.1			
OG0002287		WP_009543509.1, WP_009543511.1				
OG0002288		WP_009543515.1, WP_243397348.1				
OG0002289		WP_009543516.1	WP_012596975.1			
OG0002290		WP_009543517.1	WP_012596976.1			
OG0002291		WP_009543525.1	WP_012593816.1			
OG0002292		WP_009543528.1	WP_012595622.1			
OG0002293		WP_009543536.1	WP_012593397.1			
OG0002294		WP_009543550.1	WP_012593432.1			
OG0002295		WP_009543554.1	WP_012595392.1			
OG0002296		WP_009543559.1	WP_012594877.1			
OG0002297		WP_009543563.1	WP_012597045.1			
OG0002298		WP_009543571.1	WP_012596731.1			
OG0002299		WP_009543579.1	WP_015785299.1			
OG0002300		WP_009543593.1, WP_009543981.1				
OG0002301		WP_009543595.1	WP_012597246.1			
OG0002302		WP_009543602.1	WP_012595893.1			
OG0002303		WP_009543604.1	WP_241392542.1			
OG0002304		WP_009543605.1	WP_012595736.1			
OG0002305		WP_009543611.1	WP_241392629.1			
OG0002306		WP_009543612.1	WP_012593513.1			
OG0002307		WP_009543616.1, WP_009546236.1				
OG0002308		WP_009543617.1	WP_157861343.1			
OG0002309		WP_009543640.1	WP_012597264.1			
OG0002310		WP_009543651.1	WP_012594923.1			
OG0002311		WP_009543652.1	WP_012594924.1			
OG0002312		WP_009543653.1	WP_012594925.1			
OG0002313		WP_009543659.1	WP_012595731.1			
OG0002314		WP_009543660.1	WP_012595456.1			
OG0002315		WP_009543662.1	WP_041229628.1			
OG0002316		WP_009543665.1	WP_012596286.1			
OG0002317		WP_009543667.1, WP_009543669.1				
OG0002318		WP_009543671.1	WP_041229741.1			
OG0002319		WP_009543674.1	WP_012594040.1			
OG0002320		WP_009543704.1	WP_241392605.1			
OG0002321		WP_009543709.1	WP_012596479.1			
OG0002322		WP_009543714.1	WP_012595718.1			
OG0002323		WP_009543716.1	WP_012593666.1			
OG0002324		WP_009543717.1	WP_015957316.1			
OG0002325		WP_009543718.1	WP_015957317.1			
OG0002326		WP_009543722.1	WP_012595902.1			
OG0002327		WP_009543724.1	WP_012594174.1			
OG0002328		WP_009543727.1	WP_041229618.1			
OG0002329		WP_009543728.1	WP_012596805.1			
OG0002330		WP_009543731.1	WP_012596568.1			
OG0002331		WP_009543736.1	WP_012596574.1			
OG0002332		WP_009543737.1	WP_041229639.1			
OG0002333		WP_009543739.1	WP_012597040.1			
OG0002334		WP_009543745.1	WP_012593419.1			
OG0002335		WP_009543762.1	WP_012596209.1			
OG0002336		WP_009543767.1	WP_012596115.1			
OG0002337		WP_009543770.1	WP_012593450.1			
OG0002338		WP_009543773.1	WP_012594602.1			
OG0002339		WP_009543776.1	WP_012595707.1			
OG0002340		WP_009543777.1	WP_012593709.1			
OG0002341		WP_009543785.1	WP_241392600.1			
OG0002342		WP_009543786.1	WP_012597104.1			
OG0002343		WP_009543787.1	WP_015957386.1			
OG0002344		WP_009543796.1	WP_012596836.1			
OG0002345		WP_009543804.1	WP_049769539.1			
OG0002346		WP_009543819.1	WP_012596384.1			
OG0002347		WP_009543833.1	WP_012593416.1			
OG0002348		WP_009543838.1	WP_012594504.1			
OG0002349		WP_009543841.1	WP_012593449.1			
OG0002350		WP_009543842.1	WP_012593448.1			
OG0002351		WP_009543844.1	WP_012593446.1			
OG0002352		WP_009543845.1	WP_012593443.1			
OG0002353		WP_009543849.1	WP_012596388.1			
OG0002354		WP_009543853.1	WP_015957287.1			
OG0002355		WP_009543855.1	WP_012596177.1			
OG0002356		WP_009543859.1	WP_012596676.1			
OG0002357		WP_009543865.1	WP_012593413.1			
OG0002358		WP_009543866.1	WP_012593412.1			
OG0002359		WP_009543902.1	WP_012593495.1			
OG0002360		WP_009543903.1	WP_012597261.1			
OG0002361		WP_009543906.1				WP_232014606.1
OG0002362		WP_009543914.1	WP_012595730.1			
OG0002363		WP_009543928.1	WP_012594226.1			
OG0002364		WP_009543929.1	WP_041229857.1			
OG0002365		WP_009543930.1	WP_012593726.1			
OG0002366		WP_009543931.1	WP_012593727.1			
OG0002367		WP_009543933.1	WP_012596866.1			
OG0002368		WP_009543937.1, WP_156922879.1				
OG0002369		WP_009543939.1	WP_015957330.1			
OG0002370		WP_009543941.1	WP_012597049.1			
OG0002371		WP_009543944.1, WP_009544825.1				
OG0002372		WP_009543945.1	WP_015957402.1			
OG0002373		WP_009543951.1			WP_044106229.1	
OG0002374		WP_009543954.1	WP_012594537.1			
OG0002375		WP_009543979.1, WP_009543982.1				
OG0002376		WP_009543988.1	WP_012594478.1			
OG0002377		WP_009543994.1	WP_012594373.1			
OG0002378		WP_009543995.1	WP_012594372.1			
OG0002379		WP_009543996.1	WP_012594371.1			
OG0002380		WP_009544001.1	WP_012595751.1			
OG0002381		WP_009544003.1	WP_012593918.1			
OG0002382		WP_009544009.1	WP_241392573.1			
OG0002383		WP_009544012.1	WP_012594896.1			
OG0002384		WP_009544014.1	WP_012595321.1			
OG0002385		WP_009544019.1	WP_012595724.1			
OG0002386		WP_009544022.1	WP_012594976.1			
OG0002387		WP_009544024.1	WP_012594977.1			
OG0002388		WP_009544025.1	WP_012594978.1			
OG0002389		WP_009544026.1	WP_012594979.1			
OG0002390		WP_009544038.1	WP_012594268.1			
OG0002391		WP_009544049.1	WP_012595744.1			
OG0002392		WP_009544052.1	WP_012593021.1			
OG0002393		WP_009544065.1	WP_012594995.1			
OG0002394		WP_009544066.1	WP_012593524.1			
OG0002395		WP_009544080.1	WP_012596067.1			
OG0002396		WP_009544083.1	WP_012595623.1			
OG0002397		WP_009544087.1	WP_012597147.1			
OG0002398		WP_009544088.1	WP_012597146.1			
OG0002399		WP_009544089.1	WP_012594024.1			
OG0002400		WP_009544102.1	WP_015957391.1			
OG0002401		WP_009544118.1	WP_041229603.1			
OG0002402		WP_009544124.1, WP_009545913.1				
OG0002403		WP_009544125.1	WP_015785128.1			
OG0002404		WP_009544126.1	WP_012598216.1			
OG0002405		WP_009544127.1	WP_015785129.1			
OG0002406		WP_009544128.1	WP_015785130.1			
OG0002407		WP_009544129.1	WP_041229919.1			
OG0002408		WP_009544130.1	WP_015785132.1			
OG0002409		WP_009544132.1	WP_015784314.1			
OG0002410		WP_009544134.1, WP_009547663.1				
OG0002411		WP_009544136.1	WP_015785269.1			
OG0002412		WP_009544148.1	WP_083767401.1			
OG0002413		WP_009544153.1	WP_012595399.1			
OG0002414		WP_009544156.1	WP_012595670.1			
OG0002415		WP_009544178.1	WP_012597283.1			
OG0002416		WP_009544179.1	WP_012593107.1			
OG0002417		WP_009544190.1	WP_012596005.1			
OG0002418		WP_009544207.1	WP_012595865.1			
OG0002419		WP_009544208.1	WP_012596972.1			
OG0002420		WP_009544220.1	WP_012593464.1			
OG0002421		WP_009544221.1	WP_012593463.1			
OG0002422		WP_009544222.1	WP_012593462.1			
OG0002423		WP_009544226.1	WP_012595037.1			
OG0002424		WP_009544232.1	WP_012596264.1			
OG0002425		WP_009544250.1	WP_049769535.1			
OG0002426		WP_009544255.1, WP_009547991.1				
